orig,instr,dir,entry_d0,year,bars_held_d0,ret_d0,mae_h4_d0,mae_m1_d0,mae_m1_8h_d0,mae_h4_d1,mae_m1_d1,mae_m1_8h_d1,d_h4,d_m1,hid_d0,hid_d1
593,USDJPY,-1,2021-06-03 12:00:00+00:00,2021,6,0.0077164761727728645,-5.893900719522449e-05,-0.00038537043166009255,-0.00038537043166009255,-0.00020404463808731954,-0.0005305234267984904,-0.0005305234267984904,-0.00014510563089209505,-0.00014515299513839786,-0.00032643142446486806,-0.00032647878871117086
594,AUDCHF,1,2021-06-03 12:00:00+00:00,2021,6,0.004645483991127402,-0.0011835147913675792,-0.001893808184867507,-0.001893808184867507,0.0003491080809820968,-0.0009275522405511882,-0.0009275522405511882,0.001532622872349676,0.0009662559443163188,-0.0007102933934999278,-0.001276660321533285
595,EURAUD,-1,2021-06-03 12:00:00+00:00,2021,6,0.007275505377819751,7.275381330373865e-05,-0.0006495127479064777,-0.0006495127479064777,0.00035737479711162035,-0.0005398096520430329,-0.0005398096520430329,0.0002846209838078817,0.00010970309586344484,-0.0007222665612102164,-0.0008971844491546532
596,EURCHF,1,2021-06-08 08:00:00+00:00,2021,29,-0.0010140266590807018,-0.004815995401325046,-0.004815995401325046,-0.0003982848487399382,-0.005238904795757615,-0.005238904795757615,-0.0005179199581580862,-0.00042290939443256903,-0.00042290939443256903,0.0,0.0
597,NZDUSD,1,2021-06-11 12:00:00+00:00,2021,48,-0.013629026598357684,-0.02793178468664459,-0.02828268650431598,-0.0009825250894798243,-0.028967726919078784,-0.029318254777385366,-0.0015424272851709553,-0.001035942232434195,-0.0010355682730693871,-0.0003509018176713896,-0.00035052785830658184
598,EURGBP,1,2021-06-17 04:00:00+00:00,2021,8,0.004190210726494445,-0.0010070935884812782,-0.0015470502163914546,-0.0015470502163914546,-0.0014074126993448566,-0.0018906546331284302,-0.0015934278565241655,-0.0004003191108635784,-0.0003436044167369756,-0.0005399566279101764,-0.0004832419337835736
599,USDJPY,-1,2021-06-23 04:00:00+00:00,2021,18,0.0021285903049927716,-0.0013033105892858998,-0.0020158471744315953,-0.001997808273541901,-0.0014026605713943763,-0.002115267854895242,-0.0013214774631475912,-9.934998210847645e-05,-9.94206804636466e-05,-0.0007125365851456955,-0.0007126072835008657
600,EURUSD,1,2021-06-30 12:00:00+00:00,2021,22,0.002067737388912017,-0.0022787310000252914,-0.0024981643555831434,-0.0002278731000023848,-0.003136906243628945,-0.0033561508568203946,-0.0010119199926953426,-0.0008581752436036538,-0.0008579865012372512,-0.00021943335555785204,-0.0002192446131914494
601,USDCHF,-1,2021-06-30 12:00:00+00:00,2021,13,0.004820318832747839,-0.002204809510942818,-0.0022372331802216205,-0.001005133747635778,-0.002258968106431114,-0.002291393527867003,-0.000778207194196856,-5.415859548829616e-05,-5.4160347645382245e-05,-3.242366927880269e-05,-3.242542143588878e-05
602,AUDCAD,1,2021-07-01 12:00:00+00:00,2021,12,0.003610275719639778,-0.0015188551172454767,-0.0018837001088989336,-0.00019543063526128446,-0.0035651256909230433,-0.003929222975347146,-0.0013294795051999042,-0.0020462705736775666,-0.002045522866448213,-0.00036484499165345685,-0.00036409728442410305
603,AUDUSD,1,2021-07-01 12:00:00+00:00,2021,7,0.007508632920202363,-0.0025564151296945115,-0.00302486816393166,-0.0015124340819658855,-0.0019285291823188944,-0.0023972771054918685,-0.00091067654914323,0.0006278859473756171,0.0006275910584397915,-0.00046845303423714846,-0.0004687479231729741
604,USDCAD,-1,2021-07-01 16:00:00+00:00,2021,5,0.007388766502114675,-0.00020100017687996186,-0.0009085207994981026,-0.0004582804032866594,-3.216248419235512e-05,-0.0007556526058438706,-0.0007556526058438706,0.00016883769268760673,0.000152868193654232,-0.0007075206226181407,-0.0007234901216515155
605,GBPUSD,1,2021-07-02 08:00:00+00:00,2021,6,0.0076336155612233515,0.0036712669691489896,-0.00019284157518817402,-0.00019284157518817402,0.0020480563865399315,-0.00011249871658725041,-0.00011249871658725041,-0.0016232105826090582,8.03428586009236e-05,-0.0038641085443371637,-0.002160555103127182
606,EURGBP,1,2021-07-06 00:00:00+00:00,2021,13,0.0027811208989663642,-0.0008865532858611802,-0.002009043379346598,-0.0008865532858611802,-0.0017259488798094802,-0.0028474959239926934,-0.0028474959239926934,-0.0008393955939483,-0.0008384525446460955,-0.0011224900934854176,-0.0011215470441832132
607,EURJPY,1,2021-07-06 08:00:00+00:00,2021,22,-0.0014867004661192882,-0.009615541515212378,-0.010638967807610644,-0.003045555843850467,-0.007646506526092778,-0.008671967545673342,-0.0010634587236019177,0.0019690349891196,0.0019670002619373017,-0.0010234262923982662,-0.0010254610195805647
608,GBPJPY,1,2021-07-07 12:00:00+00:00,2021,13,0.002383170822447084,-0.01021548026808794,-0.012361444619417461,-0.00020033411090969455,-0.010604943559543,-0.012750063510578502,-0.0027965300552019734,-0.0003894632914550611,-0.0003886188911610411,-0.0021459643513295212,-0.0021451199510355012
609,GBPAUD,-1,2021-07-12 00:00:00+00:00,2021,17,0.0032891662523875085,0.00041612412109826025,-0.0018079084628002118,-0.001105322950814891,1.68207376688434e-05,-0.0023058442060908124,-0.0011328945279611702,-0.00039930338342941685,-0.0004979357432906006,-0.002224032583898472,-0.002322664943759656
610,AUDUSD,1,2021-07-16 16:00:00+00:00,2021,23,-0.0017577781683950327,-0.012426139513501022,-0.014427302351366245,-0.0004867693389400962,-0.01211890024945117,-0.014120685659280152,0.0007439235664086219,0.00030723926404985225,0.00030661669208609243,-0.0020011628378652224,-0.0020017854098289822
611,USDCAD,-1,2021-07-16 16:00:00+00:00,2021,18,0.005527227742401286,-0.013362092892317934,-0.015043258288858885,-0.0006978422400734097,-0.013297812131253695,-0.014978870886159124,-4.758015273198524e-05,6.42807610642393e-05,6.438740269976151e-05,-0.0016811653965409512,-0.001681058754905429
612,EURAUD,-1,2021-07-18 20:00:00+00:00,2021,21,0.0007819306952699828,-0.007594900656730852,-0.00892970540659932,-0.0013124044505166133,-0.008073034527452894,-0.009408472682037372,-0.003604239644079188,-0.0004781338707220417,-0.0004787672754380523,-0.0013348047498684679,-0.0013354381545844785
613,EURCAD,-1,2021-07-19 00:00:00+00:00,2021,15,0.008124028815168712,-0.009419732779256673,-0.012106991311333859,-0.010313523706093175,-0.006861583663592574,-0.009542031938435613,-0.009542031938435613,0.002558149115664099,0.0025649593728982456,-0.002687258532077186,-0.002680448274843039
614,EURJPY,1,2021-07-19 04:00:00+00:00,2021,14,0.004673928102504413,-0.0027904480984514146,-0.00636609886808448,-0.004006066305580314,-0.0003572582604239871,-0.003941633612669082,-0.00157584257418808,0.0024331898380274275,0.002424465255415398,-0.0035756507696330653,-0.003584375352245095
615,NZDCAD,-1,2021-07-19 04:00:00+00:00,2021,8,0.006749948765778907,-0.001408427576401916,-0.005855370675721394,-0.005855370675721394,0.0013045681639256568,-0.0006197863981736162,-0.0006197863981736162,0.002712995740327573,0.005235584277547778,-0.004446943099319478,-0.001924354562099273
616,AUDCHF,1,2021-07-19 08:00:00+00:00,2021,18,0.0018671700841881515,-0.006957034452493405,-0.0072018405094245175,-0.007081888395570557,-0.0032990058938138223,-0.003544713732015925,-0.0029970358636377536,0.0036580285586795824,0.0036571267774085925,-0.0002448060569311128,-0.00024570783820210274
617,GBPUSD,1,2021-07-21 00:00:00+00:00,2021,7,0.008906968803580268,-0.0007306211013654584,-0.0020303189399752952,-0.0020303189399752952,0.0008634191359049304,-0.0008119366402828954,-0.0008119366402828954,0.0015940402372703888,0.0012183822996923999,-0.0012996978386098368,-0.0016753557761878257
618,GBPAUD,-1,2021-07-27 00:00:00+00:00,2021,32,-0.004200863709772394,-0.011394684876851802,-0.01281173748151243,-0.0026190646516903726,-0.009491976130293844,-0.010906362873223774,-0.005066081463459549,0.0019027087465579573,0.001905374608288657,-0.001417052604660629,-0.0014143867429299295
619,EURCHF,1,2021-07-28 12:00:00+00:00,2021,43,-0.0034540656309976843,-0.005746593924832566,-0.006710008201424089,-0.0012614896208501536,-0.005429235962514989,-0.006392957753458384,-0.0010542415764486224,0.00031735796231757707,0.0003170504479657055,-0.0009634142765915232,-0.0009637217909433948
620,AUDNZD,1,2021-07-30 08:00:00+00:00,2021,7,0.001974158911457631,-0.0004206181569930134,-0.0012293930486692028,-0.0012293930486692028,-0.0003778339337199288,-0.0008650001868019119,-0.00042588738240501023,4.278422327308462e-05,0.0003643928618672909,-0.0008087748916761894,-0.00048716625308198314
621,AUDCHF,1,2021-07-30 08:00:00+00:00,2021,18,0.004785442625931157,-0.004971048609937023,-0.006613958141169829,-0.005170122102924668,-0.0026865258523650626,-0.004333207398680927,-0.0028860564053452276,0.0022845227575719607,0.0022807507424889017,-0.0016429095312328057,-0.0016466815463158646
622,AUDCAD,1,2021-07-30 08:00:00+00:00,2021,11,0.00529961045813211,-0.0018532530831180116,-0.002566646849358145,-0.002566646849358145,-0.0012749389563668778,-0.0019887460543083213,-0.0019887460543083213,0.0005783141267511338,0.0005779007950498238,-0.0007133937662401335,-0.0007138070979414435
623,EURAUD,-1,2021-07-30 08:00:00+00:00,2021,12,0.004365365143086124,-0.002436026367590438,-0.003379245305729528,-0.002820236275266952,-0.0019078888920331938,-0.0028506108914592154,-0.0022918963771656475,0.0005281374755572443,0.0005286344142703125,-0.0009432189381390899,-0.0009427219994260216
625,GBPCHF,1,2021-08-02 12:00:00+00:00,2021,16,0.0029536499652531526,0.0003155742741329792,-0.0013952177530789367,-0.0009462088367898636,6.61082665647239e-05,-0.0018293947064422778,-0.0013805810118533435,-0.0002494660075682553,-0.00043417695336334106,-0.001710792027211916,-0.0018955029730070017
624,USDJPY,1,2021-08-02 12:00:00+00:00,2021,14,0.0026822290879965362,-0.002256551092802206,-0.004636686119693256,-0.00040736926421769404,-0.002868154015710389,-0.00524683005277693,-0.0010292544639782797,-0.0006116029229081832,-0.0006101439330836733,-0.0023801350268910504,-0.0023786760370665405
626,NZDCAD,-1,2021-08-03 20:00:00+00:00,2021,19,0.004192734383949201,-0.004980403787340881,-0.0067849768174368386,-0.004475318199224754,-0.0045861825652939725,-0.006390047719910585,-0.0054531714651651075,0.0003942212220469088,0.00039492909752625316,-0.0018045730300959573,-0.001803865154616613
627,EURGBP,1,2021-08-06 08:00:00+00:00,2021,26,-0.00033542007043460835,-0.0033545213373830096,-0.003958679213723948,-0.0017757844514280086,-0.0027198187922609085,-0.0033243614197997484,-0.0009257407072381652,0.0006347025451221011,0.0006343177939241995,-0.0006041578763409383,-0.0006045426275388399
628,EURUSD,1,2021-08-10 08:00:00+00:00,2021,18,0.0031307582065105686,-0.0008274756022657037,-0.0013819695625468809,-0.0010578038626901654,-0.0006740229991825109,-0.0012286021184723106,-0.0005033832701702989,0.00015345260308319286,0.00015336744407457026,-0.0005544939602811771,-0.0005545791192897997
629,AUDCAD,1,2021-08-19 00:00:00+00:00,2021,6,0.0038300640244236473,-0.001412146765160327,-0.0027855883725926844,-0.0027855883725926844,0.0006637294156279783,-0.0015391881743178626,-0.0015391881743178626,0.0020758761807883053,0.0012464001982748218,-0.0013734416074323574,-0.002202917589945841
630,NZDCAD,-1,2021-08-31 00:00:00+00:00,2021,64,-0.014324455729128417,-0.018963008522264957,-0.019416776874250807,-0.0021999331549522605,-0.017342539483312436,-0.017795586202070224,-0.0024532154193153133,0.0016204690389525211,0.0016211906721805835,-0.0004537683519858504,-0.000453046718757788
631,AUDNZD,1,2021-08-31 00:00:00+00:00,2021,8,0.003291804935193856,-0.0013156309912338848,-0.0015993872923210084,-0.0015301602339581333,-0.0014187368831588554,-0.0017024638887574994,-0.0016332439775150753,-0.00010310589192497055,-0.00010307659643649103,-0.0002837563010871236,-0.00028372700559864406
632,NZDUSD,-1,2021-09-02 12:00:00+00:00,2021,20,0.0016881673536569943,-0.006780805537188961,-0.008581517381089698,-0.0012098532701210196,-0.0058045709697827075,-0.007603536736346506,-0.00047794577034809826,0.0009762345674062534,0.0009779806447431927,-0.0018007118439007375,-0.0017989657665637981
633,AUDNZD,1,2021-09-08 20:00:00+00:00,2021,39,-0.0037220096328478506,-0.00869285530913566,-0.008982327692522718,-0.0007060042046276305,-0.008972529049104172,-0.009261919764741222,-0.002003338812257671,-0.0002796737399685112,-0.00027959207221850413,-0.00028947238338705716,-0.0002893907156370501
634,EURCHF,-1,2021-09-19 20:00:00+00:00,2021,3,0.0039780033991298844,0.0009880822763908004,-0.00020299838487858324,-0.00020299838487858324,0.00040343873017745224,-0.0008670947787572381,-0.0008670947787572381,-0.0005846435462133481,-0.0006640963938786548,-0.0011910806612693836,-0.0012705335089346903
635,USDJPY,1,2021-09-21 20:00:00+00:00,2021,4,0.004067591646779214,0.002597212233923285,-0.00022445043996854874,-0.00022445043996854874,-0.0003426332542527666,-0.000580127123306684,-0.000580127123306684,-0.0029398454881760516,-0.0003556766833381353,-0.002821662673891834,-0.00023749386905391745
636,USDJPY,-1,2021-09-27 04:00:00+00:00,2021,26,-0.0019409324600642432,-0.010982066686828329,-0.01169524652099141,-0.0025683501622708604,-0.008669252512707448,-0.009380800812065493,-1.3582693934921508e-05,0.0023128141741208808,0.0023144457089259163,-0.0007131798341630802,-0.0007115482993580446
637,EURUSD,1,2021-09-29 04:00:00+00:00,2021,50,-0.007605769065870911,-0.010666941057433377,-0.011387216820153978,-0.004493148805542857,-0.009579864531824911,-0.010300931731631824,-0.005073194533031455,0.0010870765256084658,0.0010862850885221542,-0.0007202757627206013,-0.0007210671998069129
638,EURAUD,1,2021-10-07 12:00:00+00:00,2021,43,-0.00593922473213972,-0.010920957053316749,-0.011949717989382824,-0.00034261821060355135,-0.01147664649584812,-0.012504829448187649,-0.0012308363448447768,-0.0005556894425313708,-0.0005551114588048245,-0.0010287609360660754,-0.0010281829523395292
639,NZDCAD,1,2021-10-08 04:00:00+00:00,2021,24,-0.0003759927770650438,-0.004578791212615507,-0.0064277787572571965,-0.003608162317653818,-0.006342528181753959,-0.008188239597999747,-0.0060620549046551675,-0.001763736969138452,-0.0017604608407425504,-0.0018489875446416892,-0.0018457114162457877
640,GBPJPY,-1,2021-10-08 12:00:00+00:00,2021,58,-0.0273780693842385,-0.03450468133595175,-0.03511223884058712,-0.00030275932562218166,-0.034700407805764,-0.035308080259212726,-0.00037443369208900457,-0.00019572646981225184,-0.00019584141862560855,-0.0006075575046353698,-0.0006076724534487266
641,USDCAD,1,2021-10-08 12:00:00+00:00,2021,57,-0.008278371252494355,-0.014401000136236575,-0.015162321790628597,-0.0016508659032079542,-0.013792410537283084,-0.014554202294059904,-0.0003688378968151884,0.0006085895989534906,0.0006081194965686931,-0.000761321654392022,-0.0007617917567768195
642,AUDNZD,-1,2021-10-11 04:00:00+00:00,2021,19,0.0019268218749888726,-0.003645363824297476,-0.004564435584852422,-0.0025367904674908903,-0.0021211032548615893,-0.0030387791988306656,-0.0010142135153137222,0.0015242605694358868,0.0015256563860217565,-0.0009190717605549459,-0.0009176759439690763
643,EURGBP,1,2021-10-14 08:00:00+00:00,2021,25,-0.0006101453061937701,-0.004223782075363003,-0.0044297967324336,-0.0005427084953619765,-0.005459755473150363,-0.005665514421527407,-0.0004800977201792067,-0.00123597339778736,-0.001235717689093807,-0.00020601465707059674,-0.0002057589483770439
644,AUDUSD,-1,2021-10-19 04:00:00+00:00,2021,22,-0.00020101849370140522,-0.009421066738139805,-0.011096220852318428,-0.0027606539801661167,-0.008718164929387484,-0.01039215256418946,-0.0023971876203761067,0.0007029018087523209,0.0007040682881289673,-0.001675154114178623,-0.0016739876348019767
645,EURAUD,1,2021-10-19 12:00:00+00:00,2021,18,0.0022409626295716023,-0.0041641123416417125,-0.005703184184991161,-0.0001910160650672177,-0.005162323803700963,-0.006699852903738868,-0.0015298404516119746,-0.0009982114620592508,-0.0009966687187477064,-0.0015390718433494488,-0.0015375291000379043
646,NZDUSD,-1,2021-10-20 00:00:00+00:00,2021,28,0.002314782535941769,-0.004992121372694003,-0.006428402102826691,-0.0010458354831062167,-0.005566971426074652,-0.007004073701010416,-0.005078635701581957,-0.0005748500533806489,-0.0005756715981837246,-0.0014362807301326885,-0.0014371022749357643
647,AUDUSD,-1,2021-10-28 12:00:00+00:00,2021,6,0.004903649905902857,-0.00019879661780675129,-0.001259045246110313,-0.001259045246110313,-0.0005966059710780236,-0.0015644676392583268,-0.0006894146241913646,-0.0003978093532712723,-0.0003054223931480138,-0.0010602486283035617,-0.0009678616681803032
648,EURCHF,1,2021-10-29 08:00:00+00:00,2021,38,-0.0024223552617346953,-0.007031165075319312,-0.0074667014679468124,-0.004054904293978034,-0.004863494944533753,-0.00529998212151217,-0.0015465756647580209,0.0021676701307855595,0.0021667193464346424,-0.0004355363926275002,-0.0004364871769784173
649,GBPCHF,1,2021-10-29 16:00:00+00:00,2021,42,-0.009587709163786935,-0.018361406610826858,-0.02020151910276169,-0.0012209092151750367,-0.017279086563735113,-0.01912122789872117,-0.00011969066096129133,0.001082320047091745,0.0010802912040405177,-0.001840112491934831,-0.0018421413349860583
650,GBPAUD,1,2021-11-01 12:00:00+00:00,2021,4,0.0065980343957127005,3.8514427662228456e-05,-0.0015195310607731827,-0.0007389018448443752,-0.0007578594470405431,-0.0023146641965396952,-0.0023146641965396952,-0.0007963738747027715,-0.0007951331357665126,-0.0015580454884354111,-0.0015568047494991522
651,GBPUSD,1,2021-11-10 16:00:00+00:00,2021,22,0.003667823422630812,-0.004029387316934918,-0.004543777187182019,-0.001606536478814924,-0.003903144005704351,-0.00441759907695205,-0.001830411979518498,0.0001262433112305672,0.0001261781102299686,-0.0005143898702471006,-0.0005144550712476992
652,EURUSD,1,2021-11-15 16:00:00+00:00,2021,53,-0.00951184809148234,-0.01665232131251193,-0.017451562472553417,-0.0025558151381545047,-0.015034574753105878,-0.015835130778341866,-5.274056654747117e-05,0.0016177465594060525,0.0016164316942115509,-0.0007992411600414862,-0.0008005560252359878
653,GBPUSD,1,2021-11-24 12:00:00+00:00,2021,36,-0.0002100438466528882,-0.007287771322263437,-0.00942571761855282,-0.0010389668843371336,-0.006594703058592777,-0.008734141975487164,-0.0001538658982580543,0.0006930682636706598,0.0006915756430656561,-0.0021379462962893836,-0.0021394389168943873
654,AUDCHF,1,2021-11-26 00:00:00+00:00,2021,44,-0.020824183628553972,-0.038642518932875625,-0.038642518932875625,-0.010361640116777426,-0.0321764613358535,-0.0321764613358535,-0.007498633642940455,0.0064660575970221235,0.0064660575970221235,0.0,0.0
655,AUDUSD,1,2021-11-26 00:00:00+00:00,2021,45,-0.00711295313572012,-0.020554754337081205,-0.02073677872834956,-0.004046542236659678,-0.0178868280560881,-0.018069348266453455,-0.0013336489775634952,0.002667926280993105,0.002667430461896103,-0.0001820243912683539,-0.0001825202103653556
656,EURJPY,1,2021-11-26 04:00:00+00:00,2021,19,0.0027734515681755887,-0.0034301679392777507,-0.005704950880782933,-0.0026288343146270154,-0.005113663325528206,-0.007384603499107301,-0.005184855958349166,-0.0016834953862504554,-0.0016796526183243676,-0.0022747829415051823,-0.0022709401735790946
657,EURCHF,1,2021-11-26 04:00:00+00:00,2021,39,-0.002767090178929317,-0.007673490107457104,-0.007673490107457104,-0.0008756274341915615,-0.007516023200608513,-0.007516023200608513,-0.001777414596770499,0.00015746690684859121,0.00015746690684859121,0.0,0.0
658,USDCAD,-1,2021-11-26 08:00:00+00:00,2021,38,-0.0014412043455442841,-0.005952800557683435,-0.006681235362768323,-0.0024046181200114702,-0.00413606433376601,-0.00486318359611726,-0.0002815503946347331,0.0018167362239174256,0.0018180517666510632,-0.0007284348050848877,-0.0007271192623512501
659,AUDCAD,1,2021-12-03 04:00:00+00:00,2021,21,0.0010447776329195447,-0.008684348777351691,-0.008950116075725378,-0.008684348777351691,-0.009221071199318365,-0.009486694604808,-0.009486694604808,-0.0005367224219666733,-0.0005365785290826208,-0.00026576729837368696,-0.0002656234054896345
660,GBPAUD,-1,2021-12-03 12:00:00+00:00,2021,11,0.005885272550790383,-0.0034928343081557234,-0.00405858124635583,-0.00405858124635583,-0.00010845587372498855,-0.0006722947746462538,-0.0006722947746462538,0.003384378434430735,0.0033862864717095764,-0.0005657469382001068,-0.0005638389009212652
661,NZDUSD,1,2021-12-06 04:00:00+00:00,2021,9,0.0055875029641925525,-0.0007558691012568008,-0.0016599478302110615,-0.0008299739151055308,-0.003002125337064676,-0.0039041717373619056,-0.0033570288388209413,-0.0022462562358078753,-0.002244223907150844,-0.0009040787289542607,-0.0009020464002972295
662,EURCAD,1,2021-12-07 12:00:00+00:00,2021,18,0.009827161039075617,0.0004656403531577702,-0.0006814247750102087,-0.0006814247750102087,-0.0010052247026061112,-0.0013394051296937715,-0.0005270223968598664,-0.0014708650557638814,-0.0006579803546835628,-0.001147065128167979,-0.00033418042708766027
663,USDCAD,-1,2021-12-15 12:00:00+00:00,2021,5,0.010718462241428599,0.003368880834553112,-0.0015334216212448126,-0.0015334216212448126,0.0014222693305423473,-0.0005826727663822417,-0.0005826727663822417,-0.0019466115040107645,0.0009507488548625709,-0.0049023024557979245,-0.002004942096924589
664,EURCAD,-1,2021-12-20 12:00:00+00:00,2021,16,0.006326340336769881,0.0017147250288066518,-0.0011596450718349693,-0.0011596450718349693,-0.00044390659803816845,-0.0022477699859531075,-0.00019297517709637724,-0.0021586316268448202,-0.0010881249141181382,-0.002874370100641621,-0.001803863387914939
665,USDJPY,-1,2022-01-04 00:00:00+00:00,2022,21,0.000561775903270819,-0.0040404651504479805,-0.005483797086543785,-0.003824397495344023,-0.0037888846404179333,-0.005231854923575252,-0.005231854923575252,0.0002515805100300472,0.00025194216296853256,-0.0014433319360958041,-0.0014429702831573188
666,NZDCAD,1,2022-01-07 12:00:00+00:00,2022,23,0.0012892404092107366,-0.007279526087214494,-0.007947753639811594,-0.0009413252820518192,-0.0070231544944459046,-0.0076915546178385474,-0.0005397903381305635,0.00025637159276858945,0.000256199021973047,-0.0006682275525971004,-0.0006684001233926429
667,GBPCHF,-1,2022-01-10 08:00:00+00:00,2022,19,0.0015109551042786476,-0.005992826191683953,-0.00698414452910856,-0.005382635908143474,-0.003672893696216928,-0.004661925942166079,-0.003372406506342074,0.0023199324954670253,0.0023222185869424816,-0.000991318337424607,-0.0009890322459491507
668,GBPUSD,-1,2022-01-11 16:00:00+00:00,2022,24,-0.0015924209568470766,-0.007870375466443758,-0.008890405480276531,-0.0013392480397447226,-0.007515499341194332,-0.008535170197433217,-0.000986671556642671,0.0003548761252494259,0.0003552352828433136,-0.0010200300138327734,-0.0010196708562388856
669,USDCAD,1,2022-01-11 16:00:00+00:00,2022,45,-0.004379167560779808,-0.010037910397940109,-0.010212759193470422,-0.00244788313742339,-0.009691585416087833,-0.009866495380128182,-0.0025520787020837377,0.0003463249818522751,0.0003462638133422402,-0.00017484879553031352,-0.00017490996404034842
670,EURUSD,-1,2022-01-14 00:00:00+00:00,2022,13,0.007016289995031796,0.000662407502636464,-0.0007669981609474963,-0.0007669981609474963,0.0011861955375415123,-0.0007326210413520773,-0.0007326210413520773,0.0005237880349050483,3.4377119595419003e-05,-0.0014294056635839603,-0.0019188165788935896
671,NZDCAD,1,2022-01-18 00:00:00+00:00,2022,64,-0.011210304501161722,-0.016737136472056324,-0.016737136472056324,-0.0023259393355224978,-0.016270917284232467,-0.016270917284232467,-0.0018528870038123646,0.0004662191878238575,0.0004662191878238575,0.0,0.0
672,AUDCAD,1,2022-01-18 16:00:00+00:00,2022,8,0.005883559697021623,-0.00046383348575185224,-0.0009766033900060478,-0.0009766033900060478,6.8547924478856714e-06,-0.0006798579051969789,-0.0006798579051969789,0.0004706882781997379,0.0002967454848090689,-0.0005127699042541956,-0.0006867126976448645
673,EURCHF,1,2022-01-21 12:00:00+00:00,2022,14,0.00364260097734963,-0.002656920795253037,-0.003998987971929102,-0.001076681630319487,-0.0025479230909499773,-0.0038901369395630825,-0.0009675112247216067,0.00010899770430305988,0.00010885103236601967,-0.001342067176676065,-0.0013422138486131052
674,NZDUSD,1,2022-01-21 16:00:00+00:00,2022,43,-0.013971847769419711,-0.026930811052357062,-0.027452148655693676,-0.000566023683622463,-0.026655314254758977,-0.027176799459974088,0.0002533223343375024,0.0002754967975980849,0.0002753491957195875,-0.0005213376033366135,-0.0005214852052151109
675,USDJPY,-1,2022-02-10 20:00:00+00:00,2022,5,0.006850643055645431,-0.0007109157887932316,-0.0009952821043106574,-0.0009952821043106574,0.0010118071227284142,-0.0003143329328112454,-0.0003143329328112454,0.0017227229115216458,0.000680949171499412,-0.00028436631551742586,-0.0013261400555396596
676,AUDNZD,-1,2022-02-14 20:00:00+00:00,2022,2,0.003907603696470253,0.0018519777026257955,-0.0004586890586912862,-0.0004586890586912862,0.0,-0.00030122949638311525,-0.00030122949638311525,-0.0018519777026257955,0.00015745956230817093,-0.0023106667613170817,-0.00030122949638311525
677,AUDCHF,-1,2022-02-23 04:00:00+00:00,2022,5,0.011178261778041836,-0.000599296022822049,-0.003298408748947379,-0.003298408748947379,0.004448842730674585,-0.002635739004889448,-0.002635739004889448,0.005048138753496634,0.000662669744057931,-0.00269911272612533,-0.007084581735564033
678,EURAUD,1,2022-02-24 08:00:00+00:00,2022,57,-0.03161693309503432,-0.059243765485779476,-0.06507785237395314,-0.0006554114587955517,-0.06392738098221995,-0.06973242249311673,-0.003020012948461104,-0.004683615496440474,-0.004654570119163592,-0.005834086888173662,-0.00580504151089678
679,GBPAUD,1,2022-03-01 04:00:00+00:00,2022,55,-0.02645085985207165,-0.03549021013273246,-0.037576718410943566,-0.0021195936550605365,-0.03576761415022167,-0.03785352232485162,-0.004411489128759549,-0.0002774040174892134,-0.0002768039139080525,-0.0020865082782111077,-0.002085908174629947
680,AUDCAD,-1,2022-03-02 00:00:00+00:00,2022,3,0.004298840712319565,0.0016493466611591234,-0.0003901579244798281,-0.0003901579244798281,0.0004888583514780498,-0.0010881719831059566,-0.0010881719831059566,-0.0011604883096810736,-0.0006980140586261285,-0.0020395045856389515,-0.0015770303345840064
682,EURJPY,1,2022-03-02 04:00:00+00:00,2022,32,-0.004714691137828691,-0.022401039499789444,-0.026196520672314927,-0.0033259259153630705,-0.02374402633306605,-0.027534293423491896,-0.0015834120914474115,-0.0013429868332766048,-0.0013377727511769688,-0.0037954811725254833,-0.0037902670904258473
681,GBPCHF,1,2022-03-02 04:00:00+00:00,2022,34,-0.0006370307229622714,-0.008586801378252962,-0.008586801378252962,-0.0017573316416051865,-0.011660664258814069,-0.011660664258814069,-0.0008960570938063572,-0.003073862880561107,-0.003073862880561107,0.0,0.0
683,AUDCHF,-1,2022-03-02 16:00:00+00:00,2022,46,-0.011093927021535855,-0.02058013085356869,-0.02154790337886503,-0.0010179523401336876,-0.021247432334758454,-0.022215837633533297,-0.0029777785012528035,-0.0006673014811897637,-0.0006679342546682676,-0.0009677725252963398,-0.0009684052987748437
684,AUDUSD,-1,2022-03-03 20:00:00+00:00,2022,15,0.00807089297886826,-0.010415814587593886,-0.013783231083844605,-0.003585548738922917,-0.010402040259809953,-0.013769410850307917,-0.005235103199895841,1.377432778393306e-05,1.382023353668771e-05,-0.003367416496250719,-0.0033673705904979645
685,EURGBP,1,2022-03-04 00:00:00+00:00,2022,14,0.003105816082697909,-0.004704422579295375,-0.007844171466486638,-0.0010713883063249163,-0.0044167873713382155,-0.007557443629510052,-0.004179226799038038,0.0002876352079571598,0.00028672783697658577,-0.0031397488871912627,-0.0031406562581718367
686,EURCHF,1,2022-03-04 00:00:00+00:00,2022,19,3.7899845940960094e-05,-0.012832110054134205,-0.01553593519423857,-0.005892023632662169,-0.011655995064317137,-0.014363041550364275,-0.009845551785064965,0.0011761149898170675,0.0011728936438742954,-0.0027038251401043656,-0.0027070464860471377
