pair,entry,exit,dir,entry_price,exit_price,pnl,return_pct,bars_held,hours,clv1,up_w,lo_w,wick_diff1,body1,wick_diff3,clv3,range_rel20,z,rsi,er,wick_support,clv_support,year,is_oos
USDJPY,2017-09-28 00:00:00+00:00,2017-10-04 00:00:00+00:00,Short,113.0225,112.6795,30.346999805353335,0.3034793956955355,25,144.0,0.8198433420365446,0.1801566579634554,0.4516971279373468,0.27154046997389136,0.36814621409919784,0.3606761186006558,0.8197077098745554,1.0421768707482881,2.031153867288761,82.74378585086124,0.22557934878263286,-0.27154046997389136,0.8198433420365446,2017,False
USDJPY,2018-02-13 04:00:00+00:00,2018-02-20 04:00:00+00:00,Long,107.7575,106.96549999999999,-73.50075171223398,-0.7349836438299014,31,168.0,0.08432432432432778,0.02378378378378988,0.08432432432432778,0.060540540540537896,-0.8918918918918823,0.04049991721889166,0.2847941980528213,2.2123893805309756,-2.715179274786348,24.4252873563226,0.26468954792846777,0.060540540540537896,-0.08432432432432778,2018,False
USDJPY,2018-03-04 20:00:00+00:00,2018-03-06 00:00:00+00:00,Long,105.56649999999999,106.3575,74.93155745857985,0.7492907314346943,7,28.0,0.5333333333333452,0.46666666666665485,0.1875000000000111,-0.27916666666664375,0.34583333333333405,-0.18457635359810834,0.637138465399341,0.7036059806508158,-2.0630597505359347,30.44883303411089,0.18353818533351515,-0.27916666666664375,-0.5333333333333452,2018,False
USDJPY,2018-04-13 04:00:00+00:00,2018-04-16 04:00:00+00:00,Short,107.6395,107.21350000000001,39.57526267383764,0.39576549500879377,7,72.0,0.9064327485380217,0.09356725146197833,0.07017543859649414,-0.023391812865484196,0.8362573099415275,-0.36742910963164915,0.5560317774708997,1.2368896925858903,2.0080359143224933,67.53424657534273,0.16310417870209792,0.023391812865484196,0.9064327485380217,2018,False
USDJPY,2018-04-22 20:00:00+00:00,2018-05-03 08:00:00+00:00,Short,107.8765,109.2255,-125.04634779384469,-1.25050404861114,52,252.0,0.9692982456140123,0.0307017543859876,0.4649122807017418,0.4342105263157542,0.5043859649122706,0.516959064327486,0.8524644945697771,1.1853392253703958,2.3530551117311855,77.03035274815528,0.14927344782034524,-0.4342105263157542,0.9692982456140123,2018,False
USDJPY,2018-05-21 04:00:00+00:00,2018-05-23 00:00:00+00:00,Short,111.35549999999999,110.52749999999999,74.35411596727681,0.7435645298166663,11,44.0,0.8615384615384515,0.13846153846154854,0.015384615384580068,-0.12307692307696848,0.8461538461538713,0.1039281579098897,0.9077920186059613,1.1959521619134819,2.171022253046272,83.21718931474864,0.5092122830440475,0.12307692307696848,0.8615384615384515,2018,False
USDJPY,2018-09-14 12:00:00+00:00,2018-09-27 04:00:00+00:00,Short,112.09049999999998,112.60149999999999,-45.58673970060954,-0.45588163136038523,54,304.0,0.8072916666666349,0.19270833333336512,0.18229166666664876,-0.010416666666716368,0.6249999999999861,-0.14856642038905202,0.5584754417680312,1.726618705035959,2.0603768013511874,69.31964056482965,0.1540393470071123,0.010416666666716368,0.8072916666666349,2018,False
USDJPY,2018-10-03 20:00:00+00:00,2018-10-05 12:00:00+00:00,Short,114.5065,113.5775,81.12828573923616,0.8113076550239449,10,40.0,0.846456692913383,0.15354330708661704,0.08267716535433225,-0.07086614173228478,0.7637795275590508,-0.18321020683227754,0.7554311304795244,1.1756537838463397,2.127503704659023,68.5871056241453,0.40669856459330284,0.07086614173228478,0.846456692913383,2018,False
USDJPY,2018-11-12 04:00:00+00:00,2018-11-14 16:00:00+00:00,Short,114.1615,113.50150000000001,57.81106293522498,0.5781283532539394,15,60.0,0.8268398268398572,0.1731601731601428,0.11255411255409897,-0.060606060606043816,0.7142857142857583,-0.0901664501772916,0.7708505095917154,1.1690283400809445,2.1050246267609043,72.12230215827519,0.4041231290595913,0.060606060606043816,0.8268398268398572,2018,False
USDJPY,2018-12-20 04:00:00+00:00,2018-12-26 16:00:00+00:00,Long,111.8605,111.35350000000001,-45.325728385349066,-0.4532431018992397,25,156.0,0.10251798561151516,0.0,0.10251798561151516,0.10251798561151516,-0.8974820143884849,-0.27669438983958505,0.19495672074803003,1.92454136379368,-2.4826192088365815,25.694444444443548,0.3429394812680134,0.10251798561151516,-0.10251798561151516,2018,False
USDJPY,2019-01-02 04:00:00+00:00,2019-01-08 00:00:00+00:00,Long,109.31150000000002,108.8745,-39.97877556995081,-0.39977495505963995,24,140.0,0.6006600660066131,0.029702970297031096,0.6006600660066131,0.5709570957095821,-0.3696369636963557,0.22216657712283727,0.45939314861720626,1.1373873873873734,-2.1154316639203814,22.21090168110031,0.30061548428895246,0.5709570957095821,-0.6006600660066131,2019,False
USDJPY,2019-02-25 16:00:00+00:00,2019-02-26 12:00:00+00:00,Short,111.13150000000002,110.73550000000002,35.632339047104324,0.3563346125985827,5,20.0,0.7374005305040032,0.2625994694959967,0.01856763925730793,-0.2440318302386888,0.7188328912466954,-0.12524707731604787,0.7663984674329476,2.0612356478949905,2.4400399467452276,69.18085969180908,0.21018735362997693,0.2440318302386888,0.7374005305040032,2019,False
USDJPY,2019-08-01 00:00:00+00:00,2019-08-01 12:00:00+00:00,Short,109.23349999999998,108.2925,86.14297353460643,0.8614573368059983,3,12.0,0.8402366863905236,0.1597633136094764,0.015779092702161168,-0.14398422090731525,0.8244575936883625,-0.00550840150460168,0.7405509135528217,2.6853813559321673,2.4559344760537822,66.54384672071036,0.3394812680115267,0.14398422090731525,0.8402366863905236,2019,False
USDJPY,2020-09-18 08:00:00+00:00,2020-09-22 12:00:00+00:00,Long,104.37849999999999,105.0465,64.0,0.6399785396417845,14,100.0,0.3038348082595718,0.10324483775814437,0.3038348082595718,0.20058997050142746,-0.5929203539822838,0.008517370278167291,0.36816488272240533,1.406055578598094,-2.1977620270373364,26.32964718272774,0.49283819628648307,0.20058997050142746,-0.3038348082595718,2020,False
USDJPY,2020-12-16 20:00:00+00:00,2020-12-21 04:00:00+00:00,Long,103.47850000000001,103.5945,11.21043730369638,0.11210058128016767,15,104.0,0.32618025751069557,0.008583690987165299,0.32618025751069557,0.3175965665235303,-0.6652360515021392,-0.2340184369001872,0.4126900032488172,1.1324422843256514,-2.033497443842414,29.74767596282213,0.17666948436179583,0.3175965665235303,-0.32618025751069557,2020,False
USDJPY,2021-01-04 00:00:00+00:00,2021-01-06 12:00:00+00:00,Long,102.9515,103.3795,41.574387069198565,0.4157297368178077,15,60.0,0.042553191489347914,0.0486322188449999,0.042553191489347914,-0.006079027355651988,-0.9088145896656522,-0.10069996715292118,0.40439966135098343,1.7338603425560282,-2.492546799176583,28.24207492795469,0.16748166259168804,-0.006079027355651988,-0.042553191489347914,2021,False
USDJPY,2021-01-29 00:00:00+00:00,2021-02-09 00:00:00+00:00,Short,104.47749999999999,104.93150000000001,-43.452876599574665,-0.434543322725004,44,264.0,0.6853146853146749,0.3146853146853251,0.05594405594407436,-0.25874125874125076,0.6293706293706005,-0.03563587987503249,0.6316131828051691,1.7391304347826086,2.4722195965911977,81.23123123123648,0.32224532224532176,0.25874125874125076,0.6853146853146749,2021,False
USDJPY,2021-02-25 20:00:00+00:00,2021-03-17 16:00:00+00:00,Short,106.3875,108.88250000000001,-234.5123177712394,-2.345200328986012,86,476.0,0.9137254901961108,0.08627450980388922,0.1686274509803644,0.0823529411764752,0.7450980392157464,0.1724191103858667,0.7709904610017192,1.1409395973154162,2.098176146534045,94.54926624738138,0.08371584699453787,-0.0823529411764752,0.9137254901961108,2021,False
USDJPY,2021-06-03 12:00:00+00:00,2021-06-04 12:00:00+00:00,Short,110.2835,109.4325,77.1623128745905,0.7716476172772865,6,24.0,0.9543795620438114,0.04562043795618867,0.058394160583960915,0.012773722627772245,0.8959854014598504,0.2435526873681979,0.8997400291240362,2.962962962962997,2.028085827666881,72.63990955341974,0.3402109124254931,-0.012773722627772245,0.9543795620438114,2021,False
USDJPY,2021-06-23 04:00:00+00:00,2021-06-28 00:00:00+00:00,Short,110.8715,110.6355,21.285231116122304,0.21285903049927715,18,116.0,0.7393939393939107,0.2606060606060893,0.03636363636363636,-0.22424242424245294,0.7030303030302744,-0.2399652478419442,0.639202616257418,0.727673649393638,2.024156699751279,69.62616822429993,0.17599489253032688,0.22424242424245294,0.7393939393939107,2021,False
USDJPY,2021-08-02 12:00:00+00:00,2021-08-04 20:00:00+00:00,Long,109.23749999999998,109.5305,26.823150301190253,0.2682229087996536,14,56.0,0.1320224719101008,0.10955056179775427,0.1320224719101008,0.022471910112346533,-0.7584269662921449,-0.07406718327427046,0.21129172716595304,1.7455258641824312,-2.1907386923499828,27.116104868910597,0.28634590377112906,0.022471910112346533,-0.1320224719101008,2021,False
USDJPY,2021-09-21 20:00:00+00:00,2021-09-22 12:00:00+00:00,Long,109.15549999999999,109.59949999999999,40.67722075637721,0.4067591646779214,4,16.0,0.15322580645164524,0.4919354838709872,0.15322580645164524,-0.33870967741934194,-0.3548387096773676,-0.041663899007477474,0.25127843714489967,0.6980016887138222,-2.0123824632481453,23.3153638813954,0.23599999999999982,-0.33870967741934194,-0.15322580645164524,2021,False
USDJPY,2021-09-27 04:00:00+00:00,2021-10-01 12:00:00+00:00,Short,110.7715,110.9865,-19.408711351839884,-0.19409324600642433,26,104.0,0.9829059829060224,0.017094017093977645,0.11965811965808644,0.10256410256410879,0.8632478632479359,-0.008295761436418567,0.6521167185166709,1.2219321148824882,2.0083157230854365,82.65306122449178,0.2670961347869165,-0.10256410256410879,0.9829059829060224,2021,False
USDJPY,2022-01-04 00:00:00+00:00,2022-01-07 12:00:00+00:00,Short,115.70449999999998,115.6395,5.617589103605496,0.056177590327081896,21,84.0,0.7980952380952452,0.2019047619047548,0.0780952380952333,-0.12380952380952148,0.720000000000012,0.27604646697386026,0.8290917818740455,3.1138790035586945,2.4355479989080675,75.25530243519086,0.46462585034013404,0.12380952380952148,0.7980952380952452,2022,True
USDJPY,2022-02-10 20:00:00+00:00,2022-02-11 16:00:00+00:00,Short,116.04750000000001,115.2525,68.50436446045387,0.6850643055645431,5,20.0,0.6790697674418534,0.3209302325581466,0.01395348837209333,-0.3069767441860533,0.6651162790697601,-0.25553749051277586,0.5011208547251923,0.9417433201927315,2.140692070402454,72.04610951009062,0.4126447876447947,0.3069767441860533,0.6790697674418534,2022,True
USDJPY,2022-03-10 00:00:00+00:00,2022-03-30 00:00:00+00:00,Short,116.16249999999998,121.66349999999998,-473.54647659383954,-4.735607446465079,87,480.0,0.9108280254776906,0.08917197452230942,0.08280254777073205,-0.006369426751577367,0.8280254777069586,0.1551095621520077,0.8072546373607935,1.375383267630333,2.166629289070718,86.07172643869721,0.30458100558659246,0.006369426751577367,0.9108280254776906,2022,True
USDJPY,2022-04-19 00:00:00+00:00,2022-04-25 12:00:00+00:00,Short,127.91449999999999,127.67550000000001,18.683844337776463,0.18684355565629307,28,156.0,0.946192893401018,0.05380710659898203,0.15939086294415894,0.10558375634517692,0.786802030456859,-0.08584513939756093,0.8297320347414238,2.811875535255494,2.4264251637493803,87.7321814254866,0.4787505027483582,-0.10558375634517692,0.946192893401018,2022,True
USDJPY,2022-09-01 12:00:00+00:00,2022-09-12 08:00:00+00:00,Short,139.92249999999999,142.5545,-188.09942398124804,-1.881041290714511,43,260.0,0.7142857142857024,0.2857142857142976,0.03012633624879108,-0.2555879494655065,0.6841593780369114,0.06979014398903387,0.5243621234872196,2.4643755238893545,2.109552005232046,74.45182724252562,0.3823890115280839,0.2555879494655065,0.7142857142857024,2022,True
USDJPY,2022-12-01 08:00:00+00:00,2022-12-05 16:00:00+00:00,Long,136.2375,136.6685,30.947686088620685,0.31635929901824517,15,104.0,0.13682092555334027,0.26358148893359457,0.13682092555334027,-0.1267605633802543,-0.5995975855130651,0.14403732727720375,0.3419078157500371,0.6634628220531518,-2.039341927131494,30.1158301158287,0.33310787960770816,-0.1267605633802543,-0.13682092555334027,2022,True
USDJPY,2023-01-03 00:00:00+00:00,2023-01-04 12:00:00+00:00,Long,129.7855,132.0085,168.08642054998018,1.7128261631692023,9,36.0,0.08489795918368481,0.09306122448979988,0.08489795918368481,-0.008163265306115067,-0.8220408163265153,-0.18573184112353724,0.23670177748518748,2.3152523152523057,-2.516451953389592,10.684725357410244,0.32536492489951147,-0.008163265306115067,-0.08489795918368481,2023,True
USDJPY,2023-01-12 16:00:00+00:00,2023-01-18 00:00:00+00:00,Long,129.2965,131.1355,141.96785570335123,1.4223122822350232,21,128.0,0.4014801110083274,0.09898242368177652,0.4014801110083274,0.3024976873265509,-0.499537465309896,0.06563587507159205,0.2234436085037449,1.7003539127015195,-2.3166887208171203,16.98248980571134,0.058940069341257985,0.3024976873265509,-0.4014801110083274,2023,True
USDJPY,2023-02-17 00:00:00+00:00,2023-03-01 08:00:00+00:00,Short,134.65449999999998,135.3415,-51.01813483046135,-0.5101946091664419,52,296.0,0.9197530864197203,0.08024691358027967,0.01851851851851933,-0.061728395061760345,0.901234567901201,0.09966718826726127,0.666439070368538,1.2702146427521204,2.0935265058931556,73.17985611510674,0.2965733813614091,0.061728395061760345,0.9197530864197203,2023,True
USDJPY,2023-03-07 20:00:00+00:00,2023-03-09 08:00:00+00:00,Short,137.3835,136.2805,80.28416080124043,0.8028620613101296,9,36.0,0.8893709327549035,0.11062906724509644,0.2776572668112587,0.16702819956616224,0.6117136659436448,0.05979565220944728,0.8763180886960851,1.061233885819483,2.382132001340639,70.73170731707354,0.1138832997987946,-0.16702819956616224,0.8893709327549035,2023,True
USDJPY,2023-05-16 12:00:00+00:00,2023-05-30 08:00:00+00:00,Short,136.6125,139.6595,-223.0339052526797,-2.230396193613329,61,332.0,0.9345887016848613,0.06541129831513874,0.1813676907829487,0.11595639246780996,0.7532210109019125,0.14375371306598553,0.6513879765805074,2.6845816150059614,2.3113366030888636,79.36066712995617,0.22072695258458533,-0.11595639246780996,0.9345887016848613,2023,True
USDJPY,2023-06-22 16:00:00+00:00,2023-07-06 00:00:00+00:00,Short,143.1515,144.2335,-75.58241067374547,-0.7558425863508266,58,320.0,0.8055555555555666,0.19444444444443348,0.06111111111108962,-0.13333333333334385,0.7444444444444769,0.02993600930773277,0.9011374830327701,0.8631023735314993,2.1049569806247903,76.30177514792764,0.3035235541937963,0.13333333333334385,0.8055555555555666,2023,True
USDJPY,2023-09-27 12:00:00+00:00,2023-09-29 04:00:00+00:00,Short,149.4815,148.7715,47.49640432150409,0.4749751641507504,10,40.0,0.9628571428572085,0.03714285714279148,0.09428571428575999,0.05714285714296851,0.8685714285714485,-0.19514041514044736,0.6457231657231605,1.5695067264573508,2.348053390700078,96.6222222222216,0.33764198981591237,-0.05714285714296851,0.9628571428572085,2023,True
USDJPY,2023-11-28 20:00:00+00:00,2023-11-30 16:00:00+00:00,Long,147.0685,148.2065,76.61747495568125,0.773789084678229,11,44.0,0.09262759924386943,0.22873345935724335,0.09262759924386943,-0.13610586011337392,-0.6786389413988873,0.010291729992804791,0.1452432741401123,1.3236582009258018,-2.3195382171919965,16.867800329125657,0.12035472972973119,-0.13610586011337392,-0.09262759924386943,2023,True
USDJPY,2023-12-28 04:00:00+00:00,2024-01-02 08:00:00+00:00,Long,140.8235,141.8215,70.71446036208727,0.7086885356492179,14,124.0,0.18078175895763715,0.024429967426733996,0.18078175895763715,0.15635179153090314,-0.7947882736156289,0.02743568776498163,0.193967561220754,1.7689426678190756,-2.435193281765685,24.9293785310701,0.32421950746557954,0.15635179153090314,-0.18078175895763715,2023,True
USDJPY,2024-02-13 12:00:00+00:00,2024-02-19 00:00:00+00:00,Short,150.5885,149.9365,43.29579260518585,0.4329679889234668,22,132.0,0.9891540130151943,0.010845986984805676,0.10990600144614183,0.09906001446133617,0.8792480115690525,-0.04039596473037436,0.5611095900988982,4.343592964824135,2.15713067430488,72.26984718598966,0.30623079072366616,-0.09906001446133617,0.9891540130151943,2024,True
USDJPY,2024-04-25 00:00:00+00:00,2024-04-29 04:00:00+00:00,Short,155.4575,155.5645,-6.882755160457236,-0.06882910120128281,14,100.0,0.7985347985348749,0.2014652014651252,0.09157509157511369,-0.10989010989001151,0.7069597069597611,-0.05889921439761867,0.658173366469201,1.466165413533818,2.563666543346179,80.30888030888616,0.28267090620031765,0.10989010989001151,0.7985347985348749,2024,True
USDJPY,2024-06-20 08:00:00+00:00,2024-07-04 08:00:00+00:00,Short,158.4265,161.0045,-162.7217067474612,-1.6272530163830092,62,336.0,0.800995024875655,0.19900497512434503,0.004975124378133371,-0.19402985074621165,0.7960199004975216,-0.14047929183699573,0.8164129544759503,0.8275010292301128,2.0456098223359813,72.52559726962461,0.15364886920028115,0.19402985074621165,0.800995024875655,2024,True
USDJPY,2024-11-14 20:00:00+00:00,2024-11-15 16:00:00+00:00,Short,156.4775,154.2165,144.49038541420305,1.4449361729322046,5,20.0,0.9167950693374392,0.08320493066256082,0.053929121725726566,-0.029275808936834256,0.8628659476117126,0.21776718765186798,0.7454901203558361,1.351801707977502,2.0572298921405117,80.02447231569647,0.2523947427043865,0.029275808936834256,0.9167950693374392,2024,True
USDJPY,2025-04-22 00:00:00+00:00,2025-04-22 20:00:00+00:00,Long,140.20649999999998,142.6975,177.6709485531719,1.7766651332142496,5,20.0,0.09944237918215611,0.27881040892191894,0.09944237918215611,-0.17936802973976285,-0.621747211895925,0.1591940066588393,0.5009634508369404,2.2823205005833196,-2.1211973992898936,13.09969377339064,0.3496186353329207,-0.17936802973976285,-0.09944237918215611,2025,True
USDJPY,2025-06-23 00:00:00+00:00,2025-06-24 00:00:00+00:00,Short,146.6935,145.41849999999997,86.9138428188744,0.8691591651982139,6,24.0,0.8921095008051428,0.10789049919485712,0.10789049919485712,0.0,0.7842190016102858,-0.07420977011494306,0.3002433968201189,1.523365632282604,2.416239101774333,80.44692737429897,0.34307371196308556,-0.0,0.8921095008051428,2025,True
USDJPY,2025-07-15 12:00:00+00:00,2025-07-21 04:00:00+00:00,Short,148.7535,148.1045,43.62819900912109,0.4362922553082667,23,136.0,0.8090379008746372,0.1909620991253628,0.19460641399416412,0.0036443148688013183,0.6144314868804731,0.18536011303830116,0.8291955615882177,3.2889847776579213,2.133067019994421,90.74682949742044,0.501405571173018,-0.0036443148688013183,0.8090379008746372,2025,True
USDJPY,2025-07-30 16:00:00+00:00,2025-08-01 12:00:00+00:00,Short,149.4085,148.05949999999999,90.28725939014475,0.9028937443318357,11,44.0,0.971677559912873,0.028322440087127084,0.6056644880174255,0.5773420479302984,0.3660130718954475,0.31673468011916034,0.9436590256070213,2.098525545776611,2.1136778253895927,70.22900763358524,0.17879962291819199,-0.5773420479302984,0.971677559912873,2025,True
USDJPY,2025-09-25 12:00:00+00:00,2025-09-29 04:00:00+00:00,Short,149.7835,148.57750000000001,80.51433034909496,0.8051621173226614,11,88.0,0.9480769230769222,0.05192307692307787,0.03557692307692828,-0.01634615384614959,0.9124999999999939,0.18721481696365902,0.8521290330241903,3.215831787260399,2.7724704979217583,85.33653846154297,0.4275581242611349,0.01634615384614959,0.9480769230769222,2025,True
USDJPY,2025-11-19 08:00:00+00:00,2025-11-25 08:00:00+00:00,Short,156.1045,156.4465,-21.907909908524744,-0.2190840110310709,25,144.0,0.7714987714987689,0.22850122850123117,0.045454545454551805,-0.18304668304667937,0.726044226044217,-0.011044029029745467,0.6466561374650347,2.1680649886802867,2.579870711080411,75.02694933525318,0.31378205128205483,0.18304668304667937,0.7714987714987689,2025,True
USDJPY,2026-01-12 12:00:00+00:00,2026-01-16 00:00:00+00:00,Short,157.9665,158.1125,-9.242261188834163,-0.09242465965886013,21,84.0,0.7712609970674456,0.2287390029325545,0.5542521994134557,0.3255131964809012,0.21700879765398975,0.21385940939002976,0.5516217652574466,1.012169783318508,2.007433990268831,79.6178343949068,0.1807660961695217,-0.3255131964809012,0.7712609970674456,2026,True
USDJPY,2026-02-11 00:00:00+00:00,2026-02-17 12:00:00+00:00,Long,153.5635,153.7925,14.91273769210602,0.1491239780286201,28,156.0,0.012383900928793115,0.019607843137260654,0.012383900928793115,-0.007223942208467539,-0.9680082559339462,0.004911232555412415,0.4905655455959708,1.6096345514950041,-2.201076212282607,17.628205128201998,0.20909000694651123,-0.007223942208467539,-0.012383900928793115,2026,True
USDJPY,2026-04-29 12:00:00+00:00,2026-04-30 08:00:00+00:00,Short,160.2295,156.3775,240.3999176199668,2.404051688359518,5,20.0,0.822834645669288,0.17716535433071195,0.05905511811023732,-0.11811023622047463,0.7637795275590508,-0.1448889957828402,0.7584503776666957,1.8888269195017957,2.549859801091464,71.01751459550181,0.2214336408800519,0.11811023622047463,0.822834645669288,2026,True
GBPUSD,2016-09-06 12:00:00+00:00,2016-09-08 12:00:00+00:00,Short,1.3426749999999998,1.3298949999999998,95.17993326978103,0.9518312324278057,12,48.0,0.8318670576734961,0.16813294232650391,0.1124144672531951,-0.05571847507330882,0.719452590420301,-0.1515450341624355,0.6939164332612388,2.6420454545454657,2.34379303144065,84.73520249221095,0.4451974071891521,0.05571847507330882,0.8318670576734961,2016,False
GBPUSD,2016-10-06 08:00:00+00:00,2016-10-18 04:00:00+00:00,Long,1.266165,1.2247350000000001,-327.2201687043871,-3.272085391714339,49,284.0,0.08994082840235097,0.33491124260356064,0.08994082840235097,-0.24497041420120969,-0.5751479289940884,-0.006797670405777852,0.1773073261589132,1.851648953653996,-2.0320821699720213,16.83967704728964,0.4237659963436931,-0.24497041420120969,-0.08994082840235097,2016,False
GBPUSD,2016-12-01 08:00:00+00:00,2016-12-07 08:00:00+00:00,Short,1.262165,1.2595349999999998,20.83646936722289,0.20837212250381215,25,144.0,0.8085553997195013,0.19144460028049864,0.20196353436185174,0.010518934081353098,0.6065918653576496,-0.2220415376672523,0.5975101832377172,2.8068103533116644,3.5678313755098796,84.34572378362057,0.2650570443088375,-0.010518934081353098,0.8085553997195013,2016,False
GBPUSD,2017-01-11 12:00:00+00:00,2017-01-12 04:00:00+00:00,Long,1.207105,1.2259449999999998,152.77951880514775,1.5607590060516467,4,16.0,0.35167206040992466,0.03128371089537433,0.35167206040992466,0.3203883495145503,-0.617044228694701,0.31200380624498203,0.43293266505783684,1.9435999580669094,-2.281899429678326,28.483448806774234,0.2756129337913038,0.3203883495145503,-0.35167206040992466,2017,False
GBPUSD,2017-04-18 08:00:00+00:00,2017-05-02 04:00:00+00:00,Short,1.266775,1.2866250000000001,-156.691558390301,-1.5669712458802953,61,332.0,0.937538273116962,0.06246172688303796,0.4880587875076513,0.42559706062461333,0.4494794856093107,-0.010021609753837831,0.7274177455019987,5.6242465989323565,2.6889360096357344,80.5011746280346,0.5085595711568355,-0.42559706062461333,0.937538273116962,2017,False
GBPUSD,2017-06-20 12:00:00+00:00,2017-06-23 00:00:00+00:00,Long,1.262575,1.2701950000000002,59.054565123600696,0.6035285032572522,15,60.0,0.30311231393775606,0.07171853856561825,0.30311231393775606,0.23139377537213782,-0.6251691474966257,-0.07689063169645308,0.22366202312257766,2.1825162433550007,-2.3072448226736832,20.244328097730914,0.16592151018380683,0.23139377537213782,-0.30311231393775606,2017,False
GBPUSD,2017-07-26 20:00:00+00:00,2017-08-03 08:00:00+00:00,Short,1.3113850000000002,1.3143550000000002,-22.647034153556888,-0.22647811283489677,34,180.0,0.5368852459016991,0.463114754098301,0.1557377049180522,-0.3073770491802488,0.38114754098364684,-0.17857494079935446,0.5902096586506197,0.7824274490941119,2.118526082614228,71.39265962795415,0.18876920360233113,0.3073770491802488,0.5368852459016991,2017,False
GBPUSD,2017-11-24 12:00:00+00:00,2017-11-28 08:00:00+00:00,Short,1.335025,1.329675,40.07280517126492,0.40074155914683735,12,92.0,0.8578199052132821,0.1421800947867179,0.014218009478661265,-0.12796208530805664,0.8436018957346209,0.019632785714632367,0.7713215101644844,1.4524178282567197,2.026075175629667,72.76136896389951,0.29463272255553835,0.12796208530805664,0.8578199052132821,2017,False
GBPUSD,2018-04-12 12:00:00+00:00,2018-04-18 08:00:00+00:00,Short,1.4242350000000001,1.421685,17.903782964023776,0.17904348650327917,24,140.0,0.9416531604538224,0.05834683954617754,0.30794165316045546,0.24959481361427793,0.633711507293367,0.17383521144623085,0.7385825375133429,1.7503546099290914,2.1406717140535476,66.93011647254563,0.23456029570306547,-0.24959481361427793,0.9416531604538224,2018,False
GBPUSD,2018-05-02 16:00:00+00:00,2018-05-09 08:00:00+00:00,Long,1.356645,1.3588749999999998,16.239154929253345,0.1643760895444065,29,160.0,0.11716341212743504,0.44707091469680843,0.11716341212743504,-0.3299075025693734,-0.43576567317575654,-0.33274758094798706,0.24969997032776378,2.422808764940183,-2.0298208939412437,24.24146649810362,0.4135116753570618,-0.3299075025693734,-0.11716341212743504,2018,False
GBPUSD,2018-06-27 12:00:00+00:00,2018-06-29 12:00:00+00:00,Long,1.3139049999999999,1.3195649999999999,42.62756612619887,0.43077695876034366,12,48.0,0.1968503937007877,0.0,0.1968503937007877,0.1968503937007877,-0.8031496062992123,0.09457895014180058,0.23895428205491787,1.8483481298209614,-2.107661394474407,26.56940760389182,0.19185705916813114,0.1968503937007877,-0.1968503937007877,2018,False
GBPUSD,2018-07-19 04:00:00+00:00,2018-07-20 16:00:00+00:00,Long,1.3020549999999997,1.3133650000000001,86.32531439938612,0.8686269013214067,9,36.0,0.05100463678515343,0.015455950540956625,0.05100463678515343,0.035548686244196805,-0.93353941267389,0.30322211110100855,0.5361191926538663,1.6092525805248115,-2.353494995846247,20.59863945578259,0.2980304281165257,0.035548686244196805,-0.05100463678515343,2018,False
GBPUSD,2018-08-03 16:00:00+00:00,2018-08-17 16:00:00+00:00,Long,1.3003449999999999,1.2747149999999998,-197.10835960932127,-1.9710153843787646,62,336.0,0.1631799163180309,0.1631799163180309,0.1631799163180309,0.0,-0.6736401673639382,-0.020317308231785916,0.48016769376213503,0.6635202665186315,-2.061446743203217,23.522064945878057,0.2999526141209867,0.0,-0.1631799163180309,2018,False
GBPUSD,2018-09-20 08:00:00+00:00,2018-09-21 12:00:00+00:00,Short,1.3277949999999998,1.306655,159.20592842511178,1.5921132403721991,7,28.0,0.9894433781189965,0.010556621881003439,0.008637236084445736,-0.0019193857965577026,0.9808061420345509,-0.13315542778110132,0.7992709288294861,2.6076076076075547,2.9174104899083075,69.48541461815752,0.3531388627503722,0.0019193857965577026,0.9894433781189965,2018,False
GBPUSD,2018-10-25 12:00:00+00:00,2018-11-01 00:00:00+00:00,Long,1.2826250000000001,1.2850549999999998,18.920055152570058,0.18945521878957017,28,156.0,0.1780104712041931,0.10052356020943216,0.1780104712041931,0.07748691099476095,-0.7214659685863747,0.020749338254454828,0.3885984414740474,2.357151672220154,-2.147338465406979,22.4719101123585,0.4746732026143808,0.07748691099476095,-0.1780104712041931,2018,False
GBPUSD,2019-01-23 08:00:00+00:00,2019-01-29 20:00:00+00:00,Short,1.3033649999999999,1.307985,-35.44548530393331,-0.3544670909530309,28,156.0,0.9706202393906429,0.029379760609357077,0.20674646354733475,0.17736670293797768,0.7638737758433082,-0.04885034865996868,0.6339296901864583,2.515396195429058,2.9856166055251694,85.54512045733024,0.20005004378831398,-0.17736670293797768,0.9706202393906429,2019,False
GBPUSD,2019-02-26 08:00:00+00:00,2019-03-01 16:00:00+00:00,Short,1.3212549999999998,1.318945,17.482782108527317,0.1748337754634582,20,80.0,0.751037344398324,0.248962655601676,0.11203319502074269,-0.1369294605809333,0.6390041493775813,-0.0920171136940634,0.6933474037780704,2.3572563883115194,2.06426345271537,80.43025676613252,0.4289280266259834,0.1369294605809333,0.751037344398324,2019,False
