instr,entry,dir,horizon,mae_sigma,win,ret,z_entry,bars_held
GBPAUD,2021-07-12 00:00:00+00:00,-1,4,0.7111211646172694,True,0.0032891662523875085,2.1145167179808757,17
GBPAUD,2021-07-12 00:00:00+00:00,-1,8,0.7111211646172694,True,0.0032891662523875085,2.1145167179808757,17
GBPAUD,2021-07-27 00:00:00+00:00,-1,1,2.5281002478086343,False,-0.004200863709772394,2.0146889707524545,32
GBPAUD,2021-07-27 00:00:00+00:00,-1,2,2.5281002478086343,False,-0.004200863709772394,2.0146889707524545,32
GBPAUD,2021-07-27 00:00:00+00:00,-1,4,7.394855841464873,False,-0.004200863709772394,2.0146889707524545,32
GBPAUD,2021-07-27 00:00:00+00:00,-1,8,9.17488459272086,False,-0.004200863709772394,2.0146889707524545,32
GBPAUD,2021-11-01 12:00:00+00:00,1,1,0.411888905186096,True,0.0065980343957127005,2.2209563984402028,4
GBPAUD,2021-11-01 12:00:00+00:00,1,2,0.411888905186096,True,0.0065980343957127005,2.2209563984402028,4
GBPAUD,2021-11-01 12:00:00+00:00,1,4,0.9018158809605794,True,0.0065980343957127005,2.2209563984402028,4
GBPAUD,2021-11-01 12:00:00+00:00,1,8,0.9018158809605794,True,0.0065980343957127005,2.2209563984402028,4
GBPAUD,2021-12-03 12:00:00+00:00,-1,1,2.5768113774061505,True,0.005885272550790383,2.184092194180606,11
GBPAUD,2021-12-03 12:00:00+00:00,-1,2,2.650346269217683,True,0.005885272550790383,2.184092194180606,11
GBPAUD,2021-12-03 12:00:00+00:00,-1,4,2.650346269217683,True,0.005885272550790383,2.184092194180606,11
GBPAUD,2021-12-03 12:00:00+00:00,-1,8,2.650346269217683,True,0.005885272550790383,2.184092194180606,11
GBPAUD,2022-03-01 04:00:00+00:00,1,1,0.3564354957823529,False,-0.02645085985207165,2.0619415806653607,55
GBPAUD,2022-03-01 04:00:00+00:00,1,2,0.9812844752413354,False,-0.02645085985207165,2.0619415806653607,55
GBPAUD,2022-03-01 04:00:00+00:00,1,4,2.0289705013604755,False,-0.02645085985207165,2.0619415806653607,55
GBPAUD,2022-03-01 04:00:00+00:00,1,8,3.3326525143338994,False,-0.02645085985207165,2.0619415806653607,55
GBPAUD,2022-06-02 12:00:00+00:00,1,1,0.44509599399601313,True,0.006326885246316701,2.5858375395615343,18
GBPAUD,2022-06-02 12:00:00+00:00,1,2,0.44509599399601313,True,0.006326885246316701,2.5858375395615343,18
GBPAUD,2022-06-02 12:00:00+00:00,1,4,0.842130333228983,True,0.006326885246316701,2.5858375395615343,18
GBPAUD,2022-06-02 12:00:00+00:00,1,8,0.842130333228983,True,0.006326885246316701,2.5858375395615343,18
GBPAUD,2022-07-22 04:00:00+00:00,1,1,1.9435290071944733,True,0.007866354398941303,2.157071089976034,18
GBPAUD,2022-07-22 04:00:00+00:00,1,2,2.442362937951067,True,0.007866354398941303,2.157071089976034,18
GBPAUD,2022-07-22 04:00:00+00:00,1,4,2.442362937951067,True,0.007866354398941303,2.157071089976034,18
GBPAUD,2022-07-22 04:00:00+00:00,1,8,2.442362937951067,True,0.007866354398941303,2.157071089976034,18
GBPAUD,2022-08-10 12:00:00+00:00,1,1,0.5978582342261015,False,-0.00046540646792782574,2.0218483033003,25
GBPAUD,2022-08-10 12:00:00+00:00,1,2,0.5978582342261015,False,-0.00046540646792782574,2.0218483033003,25
GBPAUD,2022-08-10 12:00:00+00:00,1,4,0.9961991147552995,False,-0.00046540646792782574,2.0218483033003,25
GBPAUD,2022-08-10 12:00:00+00:00,1,8,2.982533395227073,False,-0.00046540646792782574,2.0218483033003,25
GBPAUD,2022-10-13 08:00:00+00:00,-1,1,2.6199620595745348,True,3.495856898489666e-05,3.3250959273193508,27
GBPAUD,2022-10-13 08:00:00+00:00,-1,2,2.6199620595745348,True,3.495856898489666e-05,3.3250959273193508,27
GBPAUD,2022-10-13 08:00:00+00:00,-1,4,2.6199620595745348,True,3.495856898489666e-05,3.3250959273193508,27
GBPAUD,2022-10-13 08:00:00+00:00,-1,8,2.6199620595745348,True,3.495856898489666e-05,3.3250959273193508,27
GBPAUD,2022-12-05 16:00:00+00:00,-1,1,0.6112483574043088,True,0.006142721512394949,2.506280411292843,17
GBPAUD,2022-12-05 16:00:00+00:00,-1,2,0.6112483574043088,True,0.006142721512394949,2.506280411292843,17
GBPAUD,2022-12-05 16:00:00+00:00,-1,4,0.6112483574043088,True,0.006142721512394949,2.506280411292843,17
GBPAUD,2022-12-05 16:00:00+00:00,-1,8,1.4064268077013653,True,0.006142721512394949,2.506280411292843,17
GBPAUD,2023-02-02 20:00:00+00:00,1,1,0.27651758620671557,True,0.007180825648105479,2.0216433617895113,5
GBPAUD,2023-02-02 20:00:00+00:00,1,2,0.4194687183183378,True,0.007180825648105479,2.0216433617895113,5
GBPAUD,2023-02-02 20:00:00+00:00,1,4,0.4398081736965837,True,0.007180825648105479,2.0216433617895113,5
GBPAUD,2023-02-02 20:00:00+00:00,1,8,0.4398081736965837,True,0.007180825648105479,2.0216433617895113,5
GBPAUD,2023-02-27 16:00:00+00:00,-1,1,0.1967100928453454,True,0.008237886967702357,2.080954585566696,11
GBPAUD,2023-02-27 16:00:00+00:00,-1,2,0.1967100928453454,True,0.008237886967702357,2.080954585566696,11
GBPAUD,2023-02-27 16:00:00+00:00,-1,4,2.9922191829282028,True,0.008237886967702357,2.080954585566696,11
GBPAUD,2023-02-27 16:00:00+00:00,-1,8,4.1591251973353724,True,0.008237886967702357,2.080954585566696,11
GBPAUD,2023-03-07 08:00:00+00:00,-1,1,1.2629604301959387,False,-0.0073170339477310435,2.1616400399869375,43
GBPAUD,2023-03-07 08:00:00+00:00,-1,2,1.2629604301959387,False,-0.0073170339477310435,2.1616400399869375,43
GBPAUD,2023-03-07 08:00:00+00:00,-1,4,1.2629604301959387,False,-0.0073170339477310435,2.1616400399869375,43
GBPAUD,2023-03-07 08:00:00+00:00,-1,8,1.2629604301959387,False,-0.0073170339477310435,2.1616400399869375,43
GBPAUD,2023-03-21 12:00:00+00:00,-1,1,0.12084304555801112,False,-0.0037532453942419014,2.0191581114736055,41
GBPAUD,2023-03-21 12:00:00+00:00,-1,2,0.12084304555801112,False,-0.0037532453942419014,2.0191581114736055,41
GBPAUD,2023-03-21 12:00:00+00:00,-1,4,0.12084304555801112,False,-0.0037532453942419014,2.0191581114736055,41
GBPAUD,2023-03-21 12:00:00+00:00,-1,8,1.1294028549232549,False,-0.0037532453942419014,2.0191581114736055,41
GBPAUD,2023-06-26 04:00:00+00:00,-1,1,0.5032466478081078,True,0.001164943953562108,2.0639489511831766,28
GBPAUD,2023-06-26 04:00:00+00:00,-1,2,0.5032466478081078,True,0.001164943953562108,2.0639489511831766,28
GBPAUD,2023-06-26 04:00:00+00:00,-1,4,0.5581362567566935,True,0.001164943953562108,2.0639489511831766,28
GBPAUD,2023-06-26 04:00:00+00:00,-1,8,0.5581362567566935,True,0.001164943953562108,2.0639489511831766,28
GBPAUD,2023-07-06 12:00:00+00:00,-1,1,0.45835081584163606,True,0.003211716001943257,3.0015305126650556,25
GBPAUD,2023-07-06 12:00:00+00:00,-1,2,1.0115531397269324,True,0.003211716001943257,3.0015305126650556,25
GBPAUD,2023-07-06 12:00:00+00:00,-1,4,1.0115531397269324,True,0.003211716001943257,3.0015305126650556,25
GBPAUD,2023-07-06 12:00:00+00:00,-1,8,1.9798467028755091,True,0.003211716001943257,3.0015305126650556,25
GBPAUD,2023-08-11 12:00:00+00:00,-1,1,0.25735011984813694,False,-0.012565168451280084,2.068619984626736,43
GBPAUD,2023-08-11 12:00:00+00:00,-1,2,0.3461753889166503,False,-0.012565168451280084,2.068619984626736,43
GBPAUD,2023-08-11 12:00:00+00:00,-1,4,2.267228534868022,False,-0.012565168451280084,2.068619984626736,43
GBPAUD,2023-08-11 12:00:00+00:00,-1,8,2.267228534868022,False,-0.012565168451280084,2.068619984626736,43
GBPAUD,2023-09-20 08:00:00+00:00,1,1,0.4073438203516697,True,0.0018510157530155212,2.1177727237761834,33
GBPAUD,2023-09-20 08:00:00+00:00,1,2,0.4073438203516697,True,0.0018510157530155212,2.1177727237761834,33
GBPAUD,2023-09-20 08:00:00+00:00,1,4,0.4073438203516697,True,0.0018510157530155212,2.1177727237761834,33
GBPAUD,2023-09-20 08:00:00+00:00,1,8,0.4073438203516697,True,0.0018510157530155212,2.1177727237761834,33
GBPAUD,2023-12-20 04:00:00+00:00,1,1,0.6909330918177029,False,-0.00038153698858057165,2.1906223410989756,33
GBPAUD,2023-12-20 04:00:00+00:00,1,2,0.8224875329986343,False,-0.00038153698858057165,2.1906223410989756,33
GBPAUD,2023-12-20 04:00:00+00:00,1,4,0.8224875329986343,False,-0.00038153698858057165,2.1906223410989756,33
GBPAUD,2023-12-20 04:00:00+00:00,1,8,1.486785167327585,False,-0.00038153698858057165,2.1906223410989756,33
GBPAUD,2024-03-05 04:00:00+00:00,-1,1,0.5510273997393814,True,0.007119067394868923,2.2067398380772767,8
GBPAUD,2024-03-05 04:00:00+00:00,-1,2,0.5510273997393814,True,0.007119067394868923,2.2067398380772767,8
GBPAUD,2024-03-05 04:00:00+00:00,-1,4,0.5510273997393814,True,0.007119067394868923,2.2067398380772767,8
GBPAUD,2024-03-05 04:00:00+00:00,-1,8,0.5510273997393814,True,0.007119067394868923,2.2067398380772767,8
GBPAUD,2024-03-19 04:00:00+00:00,-1,1,0.9631424339880097,True,0.003450644083139896,2.54992026269957,9
GBPAUD,2024-03-19 04:00:00+00:00,-1,2,1.0032005386102927,True,0.003450644083139896,2.54992026269957,9
GBPAUD,2024-03-19 04:00:00+00:00,-1,4,1.0032005386102927,True,0.003450644083139896,2.54992026269957,9
GBPAUD,2024-03-19 04:00:00+00:00,-1,8,1.0964431480669128,True,0.003450644083139896,2.54992026269957,9
GBPAUD,2024-04-05 04:00:00+00:00,1,1,0.33089107558863534,True,0.004483524779598995,2.045515404964586,21
GBPAUD,2024-04-05 04:00:00+00:00,1,2,0.33089107558863534,True,0.004483524779598995,2.045515404964586,21
GBPAUD,2024-04-05 04:00:00+00:00,1,4,0.33089107558863534,True,0.004483524779598995,2.045515404964586,21
GBPAUD,2024-04-05 04:00:00+00:00,1,8,1.2018674110702028,True,0.004483524779598995,2.045515404964586,21
GBPAUD,2024-07-17 04:00:00+00:00,-1,1,1.3536767768269335,False,-0.016366717133839994,2.302460736464979,66
GBPAUD,2024-07-17 04:00:00+00:00,-1,2,2.042319670843479,False,-0.016366717133839994,2.302460736464979,66
GBPAUD,2024-07-17 04:00:00+00:00,-1,4,2.042319670843479,False,-0.016366717133839994,2.302460736464979,66
GBPAUD,2024-07-17 04:00:00+00:00,-1,8,2.2832936744238737,False,-0.016366717133839994,2.302460736464979,66
GBPAUD,2024-10-02 00:00:00+00:00,1,1,0.14293917983735394,True,0.0032033882353950326,2.2061402162975208,16
GBPAUD,2024-10-02 00:00:00+00:00,1,2,0.14293917983735394,True,0.0032033882353950326,2.2061402162975208,16
GBPAUD,2024-10-02 00:00:00+00:00,1,4,0.14293917983735394,True,0.0032033882353950326,2.2061402162975208,16
GBPAUD,2024-10-02 00:00:00+00:00,1,8,4.8759076832894435,True,0.0032033882353950326,2.2061402162975208,16
GBPAUD,2024-12-18 00:00:00+00:00,-1,1,0.8554670959124414,True,0.0031712589542331445,2.1114833652483083,10
GBPAUD,2024-12-18 00:00:00+00:00,-1,2,1.5738168111187738,True,0.0031712589542331445,2.1114833652483083,10
GBPAUD,2024-12-18 00:00:00+00:00,-1,4,2.4238396875046138,True,0.0031712589542331445,2.1114833652483083,10
GBPAUD,2024-12-18 00:00:00+00:00,-1,8,5.871803993821121,True,0.0031712589542331445,2.1114833652483083,10
GBPAUD,2024-12-27 12:00:00+00:00,-1,1,0.6972019191723862,True,0.005597068247721085,2.286482413355058,7
GBPAUD,2024-12-27 12:00:00+00:00,-1,2,0.6972019191723862,True,0.005597068247721085,2.286482413355058,7
GBPAUD,2024-12-27 12:00:00+00:00,-1,4,0.6972019191723862,True,0.005597068247721085,2.286482413355058,7
GBPAUD,2024-12-27 12:00:00+00:00,-1,8,0.6972019191723862,True,0.005597068247721085,2.286482413355058,7
GBPAUD,2025-09-11 12:00:00+00:00,1,1,0.1845849120427231,True,0.003532610221100595,2.572888130402294,17
GBPAUD,2025-09-11 12:00:00+00:00,1,2,0.6323760406207082,True,0.003532610221100595,2.572888130402294,17
GBPAUD,2025-09-11 12:00:00+00:00,1,4,1.6122316510375865,True,0.003532610221100595,2.572888130402294,17
GBPAUD,2025-09-11 12:00:00+00:00,1,8,1.6122316510375865,True,0.003532610221100595,2.572888130402294,17
GBPAUD,2025-10-28 12:00:00+00:00,1,1,0.5592318256774567,False,-0.0014694518871940622,2.650532669334519,29
GBPAUD,2025-10-28 12:00:00+00:00,1,2,0.5592318256774567,False,-0.0014694518871940622,2.650532669334519,29
GBPAUD,2025-10-28 12:00:00+00:00,1,4,4.707722968884722,False,-0.0014694518871940622,2.650532669334519,29
GBPAUD,2025-10-28 12:00:00+00:00,1,8,4.7241535252110705,False,-0.0014694518871940622,2.650532669334519,29
GBPAUD,2026-01-07 16:00:00+00:00,1,1,-0.04366665068000291,True,0.0040871821252307155,2.2490119675377227,9
GBPAUD,2026-01-07 16:00:00+00:00,1,2,0.16777931538343915,True,0.0040871821252307155,2.2490119675377227,9
GBPAUD,2026-01-07 16:00:00+00:00,1,4,0.16777931538343915,True,0.0040871821252307155,2.2490119675377227,9
GBPAUD,2026-01-07 16:00:00+00:00,1,8,0.16777931538343915,True,0.0040871821252307155,2.2490119675377227,9
GBPAUD,2026-01-21 04:00:00+00:00,1,1,2.5002637874140503,False,-0.010860509680821832,2.326748876037699,48
GBPAUD,2026-01-21 04:00:00+00:00,1,2,4.337153585640726,False,-0.010860509680821832,2.326748876037699,48
GBPAUD,2026-01-21 04:00:00+00:00,1,4,4.337153585640726,False,-0.010860509680821832,2.326748876037699,48
GBPAUD,2026-01-21 04:00:00+00:00,1,8,11.204452251469363,False,-0.010860509680821832,2.326748876037699,48
GBPAUD,2026-02-08 20:00:00+00:00,1,1,-0.12056107881854199,False,-0.0027175915045843362,2.317980602868166,27
GBPAUD,2026-02-08 20:00:00+00:00,1,2,0.6796773579441312,False,-0.0027175915045843362,2.317980602868166,27
GBPAUD,2026-02-08 20:00:00+00:00,1,4,2.2335109443320724,False,-0.0027175915045843362,2.317980602868166,27
GBPAUD,2026-02-08 20:00:00+00:00,1,8,2.2335109443320724,False,-0.0027175915045843362,2.317980602868166,27
GBPAUD,2026-02-19 12:00:00+00:00,1,1,0.21917668314453972,True,0.003743635202108951,2.10973722405381,18
GBPAUD,2026-02-19 12:00:00+00:00,1,2,0.21917668314453972,True,0.003743635202108951,2.10973722405381,18
GBPAUD,2026-02-19 12:00:00+00:00,1,4,0.21917668314453972,True,0.003743635202108951,2.10973722405381,18
GBPAUD,2026-02-19 12:00:00+00:00,1,8,1.2028714710270638,True,0.003743635202108951,2.10973722405381,18
GBPAUD,2026-05-13 04:00:00+00:00,1,1,3.7542402357546893,False,-0.0005940208737799307,2.0252497990910494,20
GBPAUD,2026-05-13 04:00:00+00:00,1,2,4.717993048600736,False,-0.0005940208737799307,2.0252497990910494,20
GBPAUD,2026-05-13 04:00:00+00:00,1,4,4.717993048600736,False,-0.0005940208737799307,2.0252497990910494,20
GBPAUD,2026-05-13 04:00:00+00:00,1,8,4.717993048600736,False,-0.0005940208737799307,2.0252497990910494,20
GBPCHF,2016-10-05 16:00:00+00:00,1,1,0.2707807670839966,False,-0.025357086317176255,2.044203515730112,53
GBPCHF,2016-10-05 16:00:00+00:00,1,2,0.2707807670839966,False,-0.025357086317176255,2.044203515730112,53
GBPCHF,2016-10-05 16:00:00+00:00,1,4,1.3176759644629925,False,-0.025357086317176255,2.044203515730112,53
GBPCHF,2016-10-05 16:00:00+00:00,1,8,30.044495909774216,False,-0.025357086317176255,2.044203515730112,53
GBPCHF,2016-11-23 12:00:00+00:00,-1,1,1.4828539147178692,True,0.0028555215330283634,2.1012921281862136,18
GBPCHF,2016-11-23 12:00:00+00:00,-1,2,1.4828539147178692,True,0.0028555215330283634,2.1012921281862136,18
GBPCHF,2016-11-23 12:00:00+00:00,-1,4,1.4828539147178692,True,0.0028555215330283634,2.1012921281862136,18
GBPCHF,2016-11-23 12:00:00+00:00,-1,8,1.8782766036466154,True,0.0028555215330283634,2.1012921281862136,18
GBPCHF,2016-11-30 12:00:00+00:00,-1,1,0.2639293601220544,False,-0.0024214913790176706,2.0454711813552446,29
GBPCHF,2016-11-30 12:00:00+00:00,-1,2,0.2639293601220544,False,-0.0024214913790176706,2.0454711813552446,29
GBPCHF,2016-11-30 12:00:00+00:00,-1,4,0.42694614760996363,False,-0.0024214913790176706,2.0454711813552446,29
GBPCHF,2016-11-30 12:00:00+00:00,-1,8,3.6703099303323423,False,-0.0024214913790176706,2.0454711813552446,29
GBPCHF,2017-04-18 08:00:00+00:00,-1,1,4.760077324924726,False,-0.003982991884532909,2.6583887154686505,28
GBPCHF,2017-04-18 08:00:00+00:00,-1,2,8.764113470432777,False,-0.003982991884532909,2.6583887154686505,28
GBPCHF,2017-04-18 08:00:00+00:00,-1,4,8.764113470432777,False,-0.003982991884532909,2.6583887154686505,28
GBPCHF,2017-04-18 08:00:00+00:00,-1,8,9.480050026782099,False,-0.003982991884532909,2.6583887154686505,28
GBPCHF,2017-04-28 04:00:00+00:00,-1,1,1.1931925698085266,True,0.003711271851737568,2.243901889130221,13
GBPCHF,2017-04-28 04:00:00+00:00,-1,2,2.2083651754853535,True,0.003711271851737568,2.243901889130221,13
GBPCHF,2017-04-28 04:00:00+00:00,-1,4,2.909772409836758,True,0.003711271851737568,2.243901889130221,13
GBPCHF,2017-04-28 04:00:00+00:00,-1,8,2.909772409836758,True,0.003711271851737568,2.243901889130221,13
GBPCHF,2017-05-08 12:00:00+00:00,-1,1,0.6553536565711898,True,0.0016283635678232711,2.4419874424759804,24
GBPCHF,2017-05-08 12:00:00+00:00,-1,2,0.6733483977719203,True,0.0016283635678232711,2.4419874424759804,24
GBPCHF,2017-05-08 12:00:00+00:00,-1,4,1.7414667521653482,True,0.0016283635678232711,2.4419874424759804,24
GBPCHF,2017-05-08 12:00:00+00:00,-1,8,6.165090797528843,True,0.0016283635678232711,2.4419874424759804,24
GBPCHF,2017-07-27 08:00:00+00:00,-1,1,0.4346404620099925,False,-0.007256543420010942,2.335358655773986,35
GBPCHF,2017-07-27 08:00:00+00:00,-1,2,0.4346404620099925,False,-0.007256543420010942,2.335358655773986,35
GBPCHF,2017-07-27 08:00:00+00:00,-1,4,2.979660801535925,False,-0.007256543420010942,2.335358655773986,35
GBPCHF,2017-07-27 08:00:00+00:00,-1,8,4.1482624552271075,False,-0.007256543420010942,2.335358655773986,35
GBPCHF,2017-10-31 16:00:00+00:00,-1,1,0.3648638035849939,True,0.01628540974044913,2.1102091516960764,11
GBPCHF,2017-10-31 16:00:00+00:00,-1,2,0.7329734051731456,True,0.01628540974044913,2.1102091516960764,11
GBPCHF,2017-10-31 16:00:00+00:00,-1,4,2.8083911609969965,True,0.01628540974044913,2.1102091516960764,11
GBPCHF,2017-10-31 16:00:00+00:00,-1,8,2.8884710842014183,True,0.01628540974044913,2.1102091516960764,11
GBPCHF,2017-12-07 16:00:00+00:00,-1,1,0.5965221877012957,True,0.008227504848002092,2.198236182193676,7
GBPCHF,2017-12-07 16:00:00+00:00,-1,2,0.640857744854372,True,0.008227504848002092,2.198236182193676,7
GBPCHF,2017-12-07 16:00:00+00:00,-1,4,2.133246924704997,True,0.008227504848002092,2.198236182193676,7
GBPCHF,2017-12-07 16:00:00+00:00,-1,8,2.133246924704997,True,0.008227504848002092,2.198236182193676,7
GBPCHF,2018-04-03 12:00:00+00:00,-1,1,0.21592653198094253,False,-0.014938028675073186,2.1282378446884294,75
GBPCHF,2018-04-03 12:00:00+00:00,-1,2,0.21592653198094253,False,-0.014938028675073186,2.1282378446884294,75
GBPCHF,2018-04-03 12:00:00+00:00,-1,4,0.5152473682072336,False,-0.014938028675073186,2.1282378446884294,75
GBPCHF,2018-04-03 12:00:00+00:00,-1,8,1.9907872027790838,False,-0.014938028675073186,2.1282378446884294,75
GBPCHF,2018-05-22 12:00:00+00:00,1,1,0.7446120657726197,False,-0.01251232346519867,2.3673588286257345,49
GBPCHF,2018-05-22 12:00:00+00:00,1,2,0.8279312940604386,False,-0.01251232346519867,2.3673588286257345,49
GBPCHF,2018-05-22 12:00:00+00:00,1,4,5.127868066291715,False,-0.01251232346519867,2.3673588286257345,49
GBPCHF,2018-05-22 12:00:00+00:00,1,8,8.242003345347866,False,-0.01251232346519867,2.3673588286257345,49
GBPCHF,2018-07-30 16:00:00+00:00,1,1,0.16117568614023067,True,0.0029285406689112973,2.137666020488773,11
GBPCHF,2018-07-30 16:00:00+00:00,1,2,1.440893504175245,True,0.0029285406689112973,2.137666020488773,11
GBPCHF,2018-07-30 16:00:00+00:00,1,4,1.440893504175245,True,0.0029285406689112973,2.137666020488773,11
GBPCHF,2018-07-30 16:00:00+00:00,1,8,1.440893504175245,True,0.0029285406689112973,2.137666020488773,11
GBPCHF,2018-08-02 16:00:00+00:00,1,1,0.5035745409114926,False,-0.02061437061491725,2.044572200427546,68
GBPCHF,2018-08-02 16:00:00+00:00,1,2,0.5035745409114926,False,-0.02061437061491725,2.044572200427546,68
GBPCHF,2018-08-02 16:00:00+00:00,1,4,2.075940418023328,False,-0.02061437061491725,2.044572200427546,68
GBPCHF,2018-08-02 16:00:00+00:00,1,8,4.585779900175097,False,-0.02061437061491725,2.044572200427546,68
GBPCHF,2018-10-04 12:00:00+00:00,-1,1,0.5492065732455446,False,-0.005397557329761044,2.322906557187458,40
GBPCHF,2018-10-04 12:00:00+00:00,-1,2,0.5492065732455446,False,-0.005397557329761044,2.322906557187458,40
GBPCHF,2018-10-04 12:00:00+00:00,-1,4,2.219805283192475,False,-0.005397557329761044,2.322906557187458,40
GBPCHF,2018-10-04 12:00:00+00:00,-1,8,4.090182711661667,False,-0.005397557329761044,2.322906557187458,40
GBPCHF,2019-01-17 12:00:00+00:00,-1,1,2.9182430113473212,False,-0.013786710928030571,2.2451145819259026,52
GBPCHF,2019-01-17 12:00:00+00:00,-1,2,2.9182430113473212,False,-0.013786710928030571,2.2451145819259026,52
GBPCHF,2019-01-17 12:00:00+00:00,-1,4,2.9182430113473212,False,-0.013786710928030571,2.2451145819259026,52
GBPCHF,2019-01-17 12:00:00+00:00,-1,8,2.9182430113473212,False,-0.013786710928030571,2.2451145819259026,52
GBPCHF,2019-05-31 08:00:00+00:00,1,1,0.2246401115888165,False,-0.001255700177930378,2.1690641091727256,30
GBPCHF,2019-05-31 08:00:00+00:00,1,2,0.2541191432760202,False,-0.001255700177930378,2.1690641091727256,30
GBPCHF,2019-05-31 08:00:00+00:00,1,4,0.6985216770824635,False,-0.001255700177930378,2.1690641091727256,30
GBPCHF,2019-05-31 08:00:00+00:00,1,8,2.7065082112820793,False,-0.001255700177930378,2.1690641091727256,30
GBPCHF,2019-07-16 04:00:00+00:00,1,1,1.653164255543178,True,0.0037518351290573926,3.1604354861320814,13
GBPCHF,2019-07-16 04:00:00+00:00,1,2,1.653164255543178,True,0.0037518351290573926,3.1604354861320814,13
GBPCHF,2019-07-16 04:00:00+00:00,1,4,1.653164255543178,True,0.0037518351290573926,3.1604354861320814,13
GBPCHF,2019-07-16 04:00:00+00:00,1,8,1.7832969569574315,True,0.0037518351290573926,3.1604354861320814,13
GBPCHF,2019-09-17 12:00:00+00:00,-1,1,1.1443956473434462,True,0.0030559824752615762,2.113232433981245,19
GBPCHF,2019-09-17 12:00:00+00:00,-1,2,1.1443956473434462,True,0.0030559824752615762,2.113232433981245,19
GBPCHF,2019-09-17 12:00:00+00:00,-1,4,1.1443956473434462,True,0.0030559824752615762,2.113232433981245,19
GBPCHF,2019-09-17 12:00:00+00:00,-1,8,2.9110454701304547,True,0.0030559824752615762,2.113232433981245,19
GBPCHF,2020-03-13 12:00:00+00:00,1,1,3.598046979117727,False,-0.021336787050955045,2.1390173492346034,31
GBPCHF,2020-03-13 12:00:00+00:00,1,2,4.989404619686816,False,-0.021336787050955045,2.1390173492346034,31
GBPCHF,2020-03-13 12:00:00+00:00,1,4,5.392329033663649,False,-0.021336787050955045,2.1390173492346034,31
GBPCHF,2020-03-13 12:00:00+00:00,1,8,8.076753249633393,False,-0.021336787050955045,2.1390173492346034,31
GBPCHF,2020-06-19 08:00:00+00:00,1,1,0.3822545900143454,False,-0.001743584832133866,2.179065475496326,46
GBPCHF,2020-06-19 08:00:00+00:00,1,2,0.3822545900143454,False,-0.001743584832133866,2.179065475496326,46
GBPCHF,2020-06-19 08:00:00+00:00,1,4,1.0061991341390015,False,-0.001743584832133866,2.179065475496326,46
GBPCHF,2020-06-19 08:00:00+00:00,1,8,1.0061991341390015,False,-0.001743584832133866,2.179065475496326,46
GBPCHF,2020-08-19 12:00:00+00:00,-1,1,0.2094119666618053,True,0.005764270924021935,2.509532573415611,4
GBPCHF,2020-08-19 12:00:00+00:00,-1,2,0.2094119666618053,True,0.005764270924021935,2.509532573415611,4
GBPCHF,2020-08-19 12:00:00+00:00,-1,4,0.2094119666618053,True,0.005764270924021935,2.509532573415611,4
GBPCHF,2020-08-19 12:00:00+00:00,-1,8,0.2094119666618053,True,0.005764270924021935,2.509532573415611,4
GBPCHF,2020-08-28 12:00:00+00:00,-1,1,0.9214657067254195,False,-0.0014582604651194432,2.6697347521240946,25
GBPCHF,2020-08-28 12:00:00+00:00,-1,2,0.9214657067254195,False,-0.0014582604651194432,2.6697347521240946,25
GBPCHF,2020-08-28 12:00:00+00:00,-1,4,0.9517746193836795,False,-0.0014582604651194432,2.6697347521240946,25
GBPCHF,2020-08-28 12:00:00+00:00,-1,8,1.6368660961142145,False,-0.0014582604651194432,2.6697347521240946,25
GBPCHF,2020-11-23 12:00:00+00:00,-1,1,0.8028226525701562,True,0.001053285901805573,2.11753352471036,17
GBPCHF,2020-11-23 12:00:00+00:00,-1,2,0.9925827771761911,True,0.001053285901805573,2.11753352471036,17
GBPCHF,2020-11-23 12:00:00+00:00,-1,4,1.6171862845701797,True,0.001053285901805573,2.11753352471036,17
GBPCHF,2020-11-23 12:00:00+00:00,-1,8,2.8494525474406003,True,0.001053285901805573,2.11753352471036,17
GBPCHF,2021-02-01 00:00:00+00:00,-1,1,0.8299186635948513,False,-0.005373208551400629,2.66801773600876,39
GBPCHF,2021-02-01 00:00:00+00:00,-1,2,2.7412371387649817,False,-0.005373208551400629,2.66801773600876,39
GBPCHF,2021-02-01 00:00:00+00:00,-1,4,2.7412371387649817,False,-0.005373208551400629,2.66801773600876,39
GBPCHF,2021-02-01 00:00:00+00:00,-1,8,2.7412371387649817,False,-0.005373208551400629,2.66801773600876,39
GBPCHF,2021-02-16 12:00:00+00:00,-1,1,0.32292493913064346,False,-0.020362688041061762,2.214644785029455,46
GBPCHF,2021-02-16 12:00:00+00:00,-1,2,0.32292493913064346,False,-0.020362688041061762,2.214644785029455,46
GBPCHF,2021-02-16 12:00:00+00:00,-1,4,0.7330839207894317,False,-0.020362688041061762,2.214644785029455,46
GBPCHF,2021-02-16 12:00:00+00:00,-1,8,2.665306643112988,False,-0.020362688041061762,2.214644785029455,46
GBPCHF,2021-03-04 12:00:00+00:00,-1,1,0.938828989862762,True,0.002350359444995317,2.3633215744286855,37
GBPCHF,2021-03-04 12:00:00+00:00,-1,2,0.938828989862762,True,0.002350359444995317,2.3633215744286855,37
GBPCHF,2021-03-04 12:00:00+00:00,-1,4,0.938828989862762,True,0.002350359444995317,2.3633215744286855,37
GBPCHF,2021-03-04 12:00:00+00:00,-1,8,0.938828989862762,True,0.002350359444995317,2.3633215744286855,37
