instr,entry,exit,dir,ret,Ce,Cx,sp,e,x,filled,fill_pos,L,delta,stale_filled,stale_delta,stale_pos,fixedL_filled,fixedL_delta,fixedL_pos,deep_filled,deep_delta,deep_pos,shallow_filled,shallow_delta,shallow_pos
USDCHF,2020-12-01 16:00:00+00:00,2020-12-11 12:00:00+00:00,1.0,-0.01110259911845355,0.90064,0.89074,0.0001,7235,7283,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.00014471007251065602,7283
USDCHF,2020-12-16 12:00:00+00:00,2020-12-16 16:00:00+00:00,1.0,0.002780132225801019,0.8848,0.88736,0.0001,7302,7303,True,7303,0.8883167999999999,0.0010813743218805027,True,0.0012212929475587558,7303,True,0.0010813743218805027,7303,True,0.0016703119071662133,7303,True,0.0004924367365947922,7303
USDCHF,2021-02-01 12:00:00+00:00,2021-02-08 16:00:00+00:00,-1.0,-0.0034838925799786703,0.8956,0.89862,0.0001,7497,7529,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2021-03-26 08:00:00+00:00,2021-04-02 08:00:00+00:00,-1.0,-0.00032942276630122837,0.94109,0.9413,0.0001,7737,7768,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2021-06-30 16:00:00+00:00,2021-07-02 16:00:00+00:00,-1.0,0.004766536964980393,0.92525,0.92074,0.0001,8161,8173,True,8173,0.9206858,5.857876249662712e-05,True,0.0001113212645231832,8173,False,0.0,-1,False,0.0,-1,True,-0.0008091206557299867,8173
USDCHF,2022-03-11 20:00:00+00:00,2022-03-17 12:00:00+00:00,-1.0,-0.0016175509635675536,0.93356,0.93497,0.0001,9290,9313,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2022-04-18 04:00:00+00:00,2022-05-04 16:00:00+00:00,-1.0,-0.030241102910811918,0.94446,0.97292,0.0001,9448,9525,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2022-05-12 20:00:00+00:00,2022-05-17 08:00:00+00:00,-1.0,0.010705634911932643,1.00326,0.99242,0.0001,9563,9579,True,9579,0.9950252,-0.0025967346450571985,True,-0.002163546837310501,9579,False,0.0,-1,True,-0.001008705999933016,9579,True,-0.004184763290181381,9579
USDCHF,2022-08-11 08:00:00+00:00,2022-08-16 04:00:00+00:00,1.0,0.006530247596358275,0.94019,0.94643,0.0001,9963,9981,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0018033929181717158,9981
USDCHF,2022-10-10 08:00:00+00:00,2022-10-17 12:00:00+00:00,-1.0,0.003484355444305443,0.9988,0.99522,0.0001,10224,10256,True,10256,0.9956098,-0.00039026832198637933,True,-5.466559871847792e-05,10256,False,0.0,-1,False,0.0,-1,True,-0.0020237520243392973,10256
USDCHF,2023-01-18 12:00:00+00:00,2023-01-20 12:00:00+00:00,1.0,0.008312888811005099,0.91299,0.92068,0.0001,10671,10683,True,10683,0.9232824,0.002850414571901,True,0.0028661869242816063,10683,False,0.0,-1,False,0.0,-1,True,0.0013630325247784023,10683
USDCHF,2023-02-23 16:00:00+00:00,2023-03-03 16:00:00+00:00,-1.0,-0.002634679233158509,0.93375,0.93611,0.0001,10833,10870,True,10870,0.9363974,-0.0003077911646586867,True,1.1352074966621436e-05,10870,False,0.0,-1,False,0.0,-1,True,-0.001166607077154408,10868
USDCHF,2023-04-04 16:00:00+00:00,2023-04-10 12:00:00+00:00,1.0,0.005717186879166597,0.90599,0.91127,0.0001,11007,11031,True,11031,0.9102545999999999,-0.0011207629223281832,True,-0.000857625360103343,11031,False,0.0,-1,True,0.0003575380789278999,11031,True,-0.0025990639235842663,11031
USDCHF,2023-07-07 16:00:00+00:00,2023-07-20 12:00:00+00:00,1.0,-0.024557890473833388,0.88887,0.86714,0.0001,11428,11483,True,11483,0.8659486,-0.001340353482511576,True,-0.0006318134260352356,11483,False,0.0,-1,False,0.0,-1,True,-0.0042449839103698055,11483
USDCHF,2023-09-05 12:00:00+00:00,2023-09-20 12:00:00+00:00,-1.0,-0.007460251375589355,0.88876,0.89529,0.0001,11688,11756,True,11756,0.8943478,0.001060128718664211,True,0.0011870471218326975,11756,False,0.0,-1,False,0.0,-1,True,0.00603029455865727,11721
USDCHF,2023-09-26 20:00:00+00:00,2023-09-29 04:00:00+00:00,-1.0,0.006639511646446051,0.91578,0.9096,0.0001,11783,11797,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0007623459546369667,11797
USDCHF,2023-11-28 16:00:00+00:00,2023-12-05 16:00:00+00:00,1.0,-0.0026888764825848386,0.87764,0.87538,0.0001,12061,12092,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.00035132647804761815,12091
USDCHF,2023-12-19 16:00:00+00:00,2024-01-02 08:00:00+00:00,1.0,-0.012522797764947776,0.86078,0.8501,0.0001,12154,12204,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0005272281854261855,12204
USDCHF,2024-02-13 16:00:00+00:00,2024-02-15 20:00:00+00:00,-1.0,0.009054461912698606,0.88801,0.87987,0.0001,12392,12405,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2024-06-18 16:00:00+00:00,2024-06-20 04:00:00+00:00,1.0,0.006141978101529526,0.88403,0.88956,0.0001,12950,12959,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2024-08-01 16:00:00+00:00,2024-08-07 12:00:00+00:00,1.0,-0.009683622544755174,0.87359,0.86523,0.0001,13148,13172,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2024-10-14 16:00:00+00:00,2024-10-24 16:00:00+00:00,-1.0,-0.003826175679435934,0.86253,0.86573,0.0001,13471,13520,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.000662859520417727,13518
USDCHF,2024-10-28 00:00:00+00:00,2024-10-28 08:00:00+00:00,-1.0,0.003955386915028233,0.86975,0.86621,0.0001,13529,13531,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,2.544028080312547e-05,13531
USDCHF,2024-11-22 16:00:00+00:00,2024-11-25 12:00:00+00:00,-1.0,0.007692307692307646,0.89445,0.88747,0.0001,13650,13656,True,13656,0.8866564,0.0009096092570853261,True,0.0010936329588014189,13656,True,0.0018771311979428544,13656,True,0.0017691105883918736,13656,True,5.0107925778778595e-05,13656
USDCHF,2024-12-30 16:00:00+00:00,2025-01-06 08:00:00+00:00,-1.0,0.0023231887424910685,0.90398,0.90178,0.0001,13809,13833,True,13833,0.9040424,-0.0025027102369521424,True,-0.0022907586451028114,13833,False,0.0,-1,True,-0.0013091441112160862,13833,True,-0.0036962763626881986,13833
USDCHF,2025-01-10 16:00:00+00:00,2025-01-14 16:00:00+00:00,-1.0,0.004721661850498933,0.9171,0.91267,0.0001,13859,13872,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,7.639262162370597e-05,13872
USDCHF,2025-03-18 16:00:00+00:00,2025-03-20 08:00:00+00:00,1.0,0.006286294508904619,0.87646,0.88207,0.0001,14151,14161,True,14161,0.8810971999999999,-0.0011099194486914484,True,-0.0010777445633572246,14161,True,-0.0006065308171507717,14161,True,-0.0003422599571175426,14161,True,-0.0016840806838943642,14156
USDCHF,2025-06-24 16:00:00+00:00,2025-07-03 16:00:00+00:00,1.0,-0.011897960704438795,0.80513,0.79565,0.0001,14585,14628,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.002781547080912086,14627
USDCHF,2025-09-16 16:00:00+00:00,2025-09-18 12:00:00+00:00,1.0,0.008036929180920126,0.78632,0.79274,0.0001,14957,14968,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.00020820320316326785,14968
USDCHF,2025-11-04 12:00:00+00:00,2025-11-06 20:00:00+00:00,-1.0,0.00359667770801417,0.80913,0.80612,0.0001,15173,15187,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2026-03-16 08:00:00+00:00,2026-03-17 16:00:00+00:00,-1.0,0.003110795093831592,0.78763,0.78508,0.0001,15747,15755,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2026-03-26 20:00:00+00:00,2026-04-01 04:00:00+00:00,-1.0,0.00031459203704658947,0.79473,0.79438,0.0001,15799,15820,True,15820,0.7934228,0.0012044342103607406,True,0.0014284096485598918,15820,False,0.0,-1,False,0.0,-1,True,-0.00037054875696056726,15820
USDCHF,2026-06-03 16:00:00+00:00,2026-06-04 08:00:00+00:00,-1.0,0.0062243545230729926,0.7921,0.78707,0.0001,16102,16106,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2016-08-16 12:00:00+00:00,2016-08-21 20:00:00+00:00,1.0,0.0021069818068728636,1.28614,1.28897,0.00012,314,335,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2016-10-07 12:00:00+00:00,2016-10-10 12:00:00+00:00,-1.0,0.01176161130317168,1.33066,1.31489,0.00012,549,556,True,556,1.3175024,-0.0019632362887590147,True,-0.0019011618294682703,556,True,-0.0015275126628892144,556,True,-0.0007752031905999593,556,True,-0.0031512693869180696,556
USDCAD,2016-10-21 16:00:00+00:00,2016-11-01 12:00:00+00:00,-1.0,-0.0038573240377327155,1.33259,1.33761,0.00012,612,655,True,655,1.3353962,0.0016612761614600467,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0006605338736084664,655
USDCAD,2017-01-17 12:00:00+00:00,2017-01-18 16:00:00+00:00,1.0,0.013022009569378072,1.30619,1.32332,0.00012,996,1003,True,1003,1.3162532000000002,-0.005410238939204724,True,-0.0052376759889452,1003,True,-0.0038556412160558077,1003,True,-0.004174631099884082,1003,True,-0.006645846778525365,1003
USDCAD,2017-06-27 16:00:00+00:00,2017-07-06 20:00:00+00:00,1.0,-0.014249255635899558,1.3165,1.29786,0.00012,1710,1754,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2017-07-26 20:00:00+00:00,2017-07-27 12:00:00+00:00,1.0,0.0062881464824927355,1.24514,1.25309,0.00012,1841,1845,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2017-12-27 12:00:00+00:00,2018-01-09 20:00:00+00:00,1.0,-0.01499632791338646,1.26625,1.24738,0.00012,2518,2570,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2018-01-24 12:00:00+00:00,2018-01-30 04:00:00+00:00,1.0,0.002154055454781004,1.23482,1.2376,0.00012,2636,2659,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-8.79028418668071e-07,2659
USDCAD,2018-02-21 08:00:00+00:00,2018-02-23 20:00:00+00:00,-1.0,0.0025269874361343327,1.26639,1.26307,0.00012,2759,2774,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2018-03-02 16:00:00+00:00,2018-03-08 00:00:00+00:00,-1.0,0.0010623613889794302,1.28964,1.28815,0.00012,2804,2825,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2018-05-28 16:00:00+00:00,2018-05-30 12:00:00+00:00,-1.0,0.011490979619481385,1.29934,1.28429,0.00012,3183,3194,True,3194,1.2908658,-0.005060877060661583,True,-0.004809210830113792,3194,True,-0.001789062139240015,3194,True,-0.0035002869181357424,3194,True,-0.006621467203187423,3194
USDCAD,2018-06-13 08:00:00+00:00,2018-06-13 12:00:00+00:00,-1.0,0.0045531676379578865,1.30245,1.2964,0.00012,3255,3256,True,3256,1.2965572,-0.00012069561211568927,True,-2.733310299829976e-05,3256,True,-0.00012069561211568927,3256,True,0.0005433765729287927,3256,True,-0.0007847677971601712,3256
USDCAD,2018-06-19 12:00:00+00:00,2018-06-27 08:00:00+00:00,-1.0,-0.0021487703002243735,1.3264,1.32913,0.00012,3281,3317,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0006893528970895208,3317
USDCAD,2018-11-12 16:00:00+00:00,2018-11-15 16:00:00+00:00,-1.0,0.0046340744324584226,1.32287,1.31662,0.00012,3927,3945,True,3945,1.3175434,-0.0006980277729482252,True,-0.0005085911692003213,3945,False,0.0,-1,True,0.0003590551785270469,3945,True,-0.0017551107244234974,3945
USDCAD,2018-11-28 16:00:00+00:00,2018-11-29 04:00:00+00:00,-1.0,0.0010172480050637093,1.32717,1.3257,0.00012,4001,4004,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2018-12-18 16:00:00+00:00,2019-01-02 04:00:00+00:00,-1.0,-0.006277515082341285,1.34932,1.35767,0.00012,4088,4145,True,4145,1.358447,-0.00057584561112266,True,-0.0003495093825039564,4145,False,0.0,-1,True,0.00038179593762853714,4145,True,-0.0015334871598738573,4145
USDCAD,2019-05-31 12:00:00+00:00,2019-06-03 12:00:00+00:00,-1.0,0.0036975137917266703,1.35232,1.3472,0.00012,4810,4817,True,4817,1.3479906,-0.0005846249408423854,True,-0.0004197231424517381,4817,True,0.0003605655466160453,4817,True,7.462565681927856e-05,4817,True,-0.0012438755385040495,4817
USDCAD,2019-10-17 16:00:00+00:00,2019-10-29 12:00:00+00:00,1.0,-0.00506687360204501,1.31436,1.30782,0.00012,5425,5474,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2019-12-26 20:00:00+00:00,2020-01-07 12:00:00+00:00,1.0,-0.007436503699183699,1.31104,1.30141,0.00012,5733,5776,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0003821888345599702,5776
USDCAD,2020-02-03 16:00:00+00:00,2020-02-11 08:00:00+00:00,-1.0,0.0003535323143576529,1.3295,1.32891,0.00012,5895,5930,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2020-05-26 12:00:00+00:00,2020-06-11 00:00:00+00:00,1.0,-0.026174147061376874,1.38222,1.34616,0.00012,6396,6467,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-1.0225035455979305e-05,6467
USDCAD,2020-07-23 04:00:00+00:00,2020-07-30 04:00:00+00:00,1.0,0.000784688852187325,1.33805,1.33922,0.00012,6654,6685,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0009009731134085807,6685
USDCAD,2020-08-28 04:00:00+00:00,2020-09-03 08:00:00+00:00,1.0,0.0013595673826034926,1.30918,1.31108,0.00012,6815,6841,True,6841,1.311186,8.096671198761017e-05,True,0.00022135993522663555,6841,False,0.0,-1,False,0.0,-1,True,-0.0009923436853831044,6840
USDCAD,2020-11-30 12:00:00+00:00,2020-12-16 12:00:00+00:00,1.0,-0.015486230603631324,1.29593,1.27598,0.00012,7227,7301,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.00033415426136969095,7301
USDCAD,2021-02-16 04:00:00+00:00,2021-02-16 20:00:00+00:00,1.0,0.005418146440238378,1.26421,1.27118,0.00012,7562,7566,True,7566,1.2711348,-3.575355360261941e-05,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0008314614842103167,7565
USDCAD,2021-02-24 20:00:00+00:00,2021-02-25 20:00:00+00:00,1.0,0.007991688643810758,1.25124,1.26136,0.00012,7603,7609,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.00027981862667837703,7609
USDCAD,2021-03-12 16:00:00+00:00,2021-03-18 16:00:00+00:00,1.0,0.003994257252624908,1.24673,1.25183,0.00012,7676,7701,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0006510094870567806,7701
USDCAD,2021-04-28 16:00:00+00:00,2021-05-04 08:00:00+00:00,1.0,0.001689326381105543,1.2312,1.2334,0.00012,7881,7904,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2021-05-06 16:00:00+00:00,2021-05-13 12:00:00+00:00,1.0,-0.0013649070876500591,1.21614,1.2146,0.00012,7918,7948,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2021-07-01 20:00:00+00:00,2021-07-02 12:00:00+00:00,-1.0,0.00754037476788042,1.24403,1.23453,0.00012,8167,8171,True,8171,1.2348962,-0.00029436589149795845,True,-0.00024452786508362076,8171,True,-3.601199328004793e-05,8171,False,0.0,-1,True,-0.0012807020982028424,8171
USDCAD,2021-07-16 20:00:00+00:00,2021-07-21 12:00:00+00:00,-1.0,0.005590313295430194,1.26117,1.254,0.00012,8235,8252,True,8252,1.2579746,-0.003151518034840704,True,-0.002828167495262321,8252,False,0.0,-1,True,-0.001034400360435384,8252,True,-0.005268635709246024,8252
USDCAD,2021-10-08 16:00:00+00:00,2021-10-21 16:00:00+00:00,1.0,-0.0076660305037450135,1.247,1.23756,0.00012,8606,8662,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,7.397642495582981e-05,8662
USDCAD,2021-11-26 12:00:00+00:00,2021-12-06 08:00:00+00:00,-1.0,0.00036746884333325764,1.27908,1.27849,0.00012,8822,8859,True,8853,1.2744334000000002,0.003171498264377321,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.004750169799700528,8841
USDCAD,2021-12-15 16:00:00+00:00,2021-12-16 08:00:00+00:00,-1.0,0.0073281422421160895,1.28688,1.27733,0.00012,8904,8908,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2022-01-11 20:00:00+00:00,2022-01-21 00:00:00+00:00,1.0,-0.004030879558590951,1.25773,1.25278,0.00012,9023,9067,True,9067,1.2525936,-0.00014820350949729352,True,0.00013484611164557732,9067,False,0.0,-1,False,0.0,-1,True,0.0023465957560896054,9053
USDCAD,2022-03-08 16:00:00+00:00,2022-03-10 16:00:00+00:00,-1.0,0.010163942057771748,1.28893,1.27571,0.00012,9270,9282,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0003499160611249743,9281
USDCAD,2022-03-25 20:00:00+00:00,2022-03-31 00:00:00+00:00,1.0,0.0033029229264540027,1.24732,1.25156,0.00012,9351,9371,True,9356,1.258171,0.005300163550652537,True,0.0056391302953533095,9356,False,0.0,-1,False,0.0,-1,True,0.004119690151473285,9356
USDCAD,2022-05-10 16:00:00+00:00,2022-05-13 12:00:00+00:00,-1.0,0.007248936464300645,1.30232,1.29276,0.00012,9549,9566,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0011521589641544118,9566
USDCAD,2022-08-29 00:00:00+00:00,2022-08-29 20:00:00+00:00,-1.0,0.004174102185085106,1.30573,1.30016,0.00012,10035,10040,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2023-02-24 16:00:00+00:00,2023-03-03 00:00:00+00:00,-1.0,0.0015654052782822783,1.36073,1.35848,0.00012,10838,10865,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.00025294411746498756,10865
USDCAD,2023-08-15 08:00:00+00:00,2023-08-21 08:00:00+00:00,-1.0,-0.0005853152552417558,1.34976,1.35043,0.00012,11593,11618,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2023-08-25 16:00:00+00:00,2023-08-29 16:00:00+00:00,-1.0,0.003073054895935197,1.36027,1.35597,0.00012,11644,11657,True,11657,1.3564048,-0.0003196424239305935,True,-0.00022157365817089124,11657,False,0.0,-1,True,0.00022818645868825577,11657,True,-0.0008674713065494428,11657
USDCAD,2023-10-25 20:00:00+00:00,2023-11-02 00:00:00+00:00,-1.0,-0.0020721784681820427,1.38025,1.38299,0.00012,11912,11944,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2023-12-01 20:00:00+00:00,2023-12-05 04:00:00+00:00,1.0,0.005477482285273939,1.3491,1.35661,0.00012,12079,12088,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2023-12-26 16:00:00+00:00,2023-12-29 08:00:00+00:00,1.0,0.0038934969511041796,1.32009,1.32535,0.00012,12181,12197,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.000579495178258848,12197
USDCAD,2024-03-20 12:00:00+00:00,2024-03-20 16:00:00+00:00,-1.0,0.00566992066534942,1.35634,1.34853,0.00012,12552,12553,True,12553,1.351599,-0.0022627069908724862,True,-0.002097261748529111,12553,True,-0.0022627069908724862,12553,True,-0.0015573596900345557,12553,True,-0.002968054291710417,12553
USDCAD,2024-07-23 08:00:00+00:00,2024-07-31 12:00:00+00:00,-1.0,-0.0034377748221149475,1.37595,1.38056,0.00012,13103,13141,True,13141,1.3803256,0.00017035502743564736,True,0.00034347178313160663,13141,False,0.0,-1,True,0.0009350543945496458,13141,True,-0.0005943443396783511,13141
USDCAD,2024-11-15 16:00:00+00:00,2024-11-19 12:00:00+00:00,-1.0,0.008118657298985164,1.40916,1.3976,0.00012,13619,13631,True,13631,1.3979548,-0.000251781202986168,True,-6.528712140564662e-05,13631,False,0.0,-1,False,0.0,-1,True,-0.0014906000673768822,13631
USDCAD,2024-12-18 04:00:00+00:00,2024-12-24 16:00:00+00:00,-1.0,-0.002470600551348943,1.43291,1.43633,0.00012,13759,13787,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2025-02-14 00:00:00+00:00,2025-02-19 12:00:00+00:00,1.0,0.0026299832188741053,1.4182,1.42205,0.00012,14010,14032,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2025-06-02 08:00:00+00:00,2025-06-09 20:00:00+00:00,1.0,-0.0005107028730684074,1.3706,1.37002,0.00012,14484,14518,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2025-06-12 12:00:00+00:00,2025-06-17 16:00:00+00:00,1.0,0.002041535704843853,1.36166,1.36456,0.00012,14534,14554,True,14554,1.3642375999999998,-0.00023676982506658562,True,-0.00012000058751812104,14554,False,0.0,-1,False,0.0,-1,True,-0.0011255528170779252,14554
USDCAD,2025-08-19 16:00:00+00:00,2025-08-22 12:00:00+00:00,-1.0,0.0013415364198289292,1.38653,1.38455,0.00012,14833,14850,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0005942696782702637,14850
USDCAD,2025-09-25 08:00:00+00:00,2025-10-06 20:00:00+00:00,-1.0,-0.0037572878427988487,1.38936,1.39446,0.00012,14998,15045,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0002723906788393966,15045
USDCAD,2025-12-23 04:00:00+00:00,2025-12-30 08:00:00+00:00,1.0,-0.00275205311899372,1.37346,1.3698,0.00012,15388,15417,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCAD,2026-03-25 04:00:00+00:00,2026-04-06 12:00:00+00:00,-1.0,-0.009693733175640729,1.37827,1.39151,0.00012,15789,15841,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0006198717165547217,15841
NZDUSD,2016-08-23 08:00:00+00:00,2016-08-26 16:00:00+00:00,-1.0,0.014639931298646526,0.73368,0.7228,0.00014,344,364,True,364,0.7282608,-0.0074430269327227724,True,-0.0074081343364954385,364,True,-0.002835296041871235,364,True,-0.006498468993524583,364,True,-0.00838758487192096,364
NZDUSD,2016-09-06 16:00:00+00:00,2016-09-09 08:00:00+00:00,-1.0,0.007245008094981073,0.74127,0.73576,0.00014,408,424,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
NZDUSD,2016-10-07 04:00:00+00:00,2016-10-14 00:00:00+00:00,1.0,-0.003478309653711845,0.71292,0.71058,0.00014,547,577,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.002134085468005252,577
NZDUSD,2017-01-24 16:00:00+00:00,2017-02-01 00:00:00+00:00,-1.0,-0.002193405987032677,0.72497,0.72642,0.00014,1027,1060,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
NZDUSD,2017-03-06 04:00:00+00:00,2017-03-15 00:00:00+00:00,1.0,-0.012676798609825186,0.702,0.69324,0.00014,1204,1246,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
NZDUSD,2017-06-02 16:00:00+00:00,2017-06-15 08:00:00+00:00,-1.0,-0.0090897631619491,0.71406,0.72041,0.00014,1603,1657,True,1657,0.7200646,0.0004837128532615469,True,0.0007850880878357871,1657,False,0.0,-1,False,0.0,-1,True,-0.0006821969098255936,1657
NZDUSD,2017-07-21 20:00:00+00:00,2017-08-01 08:00:00+00:00,-1.0,-0.0029255854525936124,0.74522,0.74726,0.00014,1821,1862,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-8.58139604612351e-05,1862
NZDUSD,2017-08-24 08:00:00+00:00,2017-08-27 20:00:00+00:00,1.0,0.004279659843217808,0.72195,0.72518,0.00014,1967,1977,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
NZDUSD,2017-10-05 16:00:00+00:00,2017-10-12 00:00:00+00:00,1.0,-0.0015036960004497287,0.71151,0.71058,0.00014,2155,2182,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
NZDUSD,2017-12-29 08:00:00+00:00,2018-01-09 20:00:00+00:00,-1.0,-0.0033844511852602773,0.71215,0.71442,0.00014,2528,2569,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.009911334086478672,2545
NZDUSD,2018-01-15 16:00:00+00:00,2018-01-17 04:00:00+00:00,-1.0,0.008110922343398802,0.72995,0.72389,0.00014,2593,2602,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
NZDUSD,2018-01-23 16:00:00+00:00,2018-01-25 20:00:00+00:00,-1.0,0.005726410859777956,0.73526,0.73091,0.00014,2630,2643,True,2643,0.7312829999999999,-0.0005073035388841453,True,-0.00043685226994535464,2643,False,0.0,-1,True,0.0009845090340163563,2643,True,-0.0019245715689628535,2642
NZDUSD,2018-03-21 12:00:00+00:00,2018-03-22 00:00:00+00:00,1.0,0.007632630889870144,0.7179,0.72352,0.00014,2883,2886,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
NZDUSD,2018-05-15 12:00:00+00:00,2018-05-18 08:00:00+00:00,1.0,0.005104118194509041,0.68761,0.69126,0.00014,3125,3142,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
NZDUSD,2018-06-20 20:00:00+00:00,2018-06-22 16:00:00+00:00,1.0,0.007033331877156816,0.68666,0.69163,0.00014,3288,3299,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
