instr,entry,exit,dir,entry_price,exit_price,ret,bars_held,forced
USDCAD,2017-10-22 22:02:00+00:00,2017-11-23 10:52:00+00:00,1,1.26304,1.26793,0.0037764230860581893,31.53472222222222,False
USDJPY,2017-11-22 15:34:00+00:00,2017-12-08 00:00:00+00:00,-1,111.587,113.203,-0.014545161246958597,15.35138888888889,False
EURUSD,2017-11-27 00:00:00+00:00,2017-12-08 09:45:00+00:00,1,1.19286,1.17344,-0.016330089111317836,11.40625,False
GBPUSD,2017-11-29 16:26:00+00:00,2017-12-15 15:56:00+00:00,1,1.34407,1.33054,-0.010133061531193532,15.979166666666666,False
USDCAD,2017-11-30 09:46:00+00:00,2017-12-04 11:03:00+00:00,1,1.2892,1.26804,-0.016505592355304355,4.053472222222222,False
AUDUSD,2017-12-07 00:34:00+00:00,2017-12-13 19:01:00+00:00,-1,0.75525,0.76246,-0.00965294421419225,6.76875,False
USDCAD,2017-12-15 21:33:00+00:00,2017-12-27 05:47:00+00:00,1,1.28936,1.26767,-0.016914581749933988,11.343055555555555,False
NZDUSD,2017-12-25 00:51:00+00:00,2018-02-07 17:51:00+00:00,1,0.70187,0.72656,0.034974499244949664,44.708333333333336,False
USDCAD,2017-12-27 06:31:00+00:00,2018-02-05 16:53:00+00:00,-1,1.26715,1.24958,0.013771713137977717,40.43194444444445,False
AUDUSD,2017-12-27 17:38:00+00:00,2018-02-05 00:00:00+00:00,1,0.77759,0.7904,0.01637025320525165,39.265277777777776,False
EURUSD,2017-12-28 05:26:00+00:00,2018-02-27 15:05:00+00:00,1,1.19286,1.2251,0.026976502443645245,61.40208333333333,False
USDCHF,2017-12-29 09:03:00+00:00,2018-02-28 09:09:00+00:00,-1,0.9755,0.94248,0.033748526321185156,61.00416666666667,False
GBPUSD,2017-12-29 15:53:00+00:00,2018-02-09 11:57:00+00:00,1,1.35292,1.38246,0.021767008015728395,41.83611111111111,False
USDJPY,2018-01-11 18:31:00+00:00,2018-03-28 18:20:00+00:00,-1,111.137,106.901,0.038053332253550905,75.99236111111111,False
NZDUSD,2018-02-15 07:31:00+00:00,2018-02-28 00:00:00+00:00,1,0.73986,0.72258,-0.023542767559093458,12.686805555555555,False
USDCAD,2018-02-27 13:04:00+00:00,2018-04-03 14:40:00+00:00,1,1.27155,1.28124,0.007525892372661547,35.06666666666667,False
AUDUSD,2018-03-01 01:28:00+00:00,2018-03-14 12:12:00+00:00,-1,0.77294,0.79085,-0.023275973605900082,13.447222222222223,False
AUDUSD,2018-03-16 12:08:00+00:00,2018-04-13 03:00:00+00:00,-1,0.77552,0.7774,-0.0025274668592356643,27.619444444444444,False
NZDUSD,2018-03-19 04:08:00+00:00,2018-04-09 15:24:00+00:00,-1,0.72061,0.73178,-0.015696560912648906,21.469444444444445,False
USDCHF,2018-03-28 18:18:00+00:00,2018-05-23 06:52:00+00:00,1,0.95673,0.99067,0.03536863228746423,55.52361111111111,False
GBPUSD,2018-04-12 14:41:00+00:00,2018-04-20 20:52:00+00:00,1,1.42374,1.4006,-0.016315665637719245,8.25763888888889,False
USDJPY,2018-04-20 01:25:00+00:00,2018-05-29 01:21:00+00:00,1,107.577,108.946,0.012660286947913324,38.99722222222222,False
AUDUSD,2018-04-23 07:25:00+00:00,2018-05-21 20:02:00+00:00,-1,0.76522,0.75809,0.009213518387830171,28.525694444444444,False
NZDUSD,2018-04-23 09:15:00+00:00,2018-05-31 00:00:00+00:00,-1,0.71785,0.69819,0.02719496224469891,37.614583333333336,False
EURUSD,2018-04-24 01:11:00+00:00,2018-06-07 07:25:00+00:00,-1,1.21915,1.18203,0.030398976310781624,44.25972222222222,False
GBPUSD,2018-04-27 12:03:00+00:00,2018-06-14 08:52:00+00:00,-1,1.37543,1.34405,0.022749993638144825,47.86736111111111,False
USDCAD,2018-05-25 11:46:00+00:00,2018-07-09 03:36:00+00:00,1,1.29474,1.30806,0.010194624652456019,44.65972222222222,False
GBPUSD,2018-06-14 23:52:00+00:00,2018-07-08 21:00:00+00:00,-1,1.32535,1.33179,-0.004927167708565309,23.880555555555556,False
AUDUSD,2018-06-15 14:36:00+00:00,2018-07-09 00:15:00+00:00,-1,0.74465,0.74404,0.0007117820066879567,23.402083333333334,False
EURUSD,2018-06-19 09:15:00+00:00,2018-07-08 21:05:00+00:00,-1,1.15375,1.17444,-0.017985299726103233,19.493055555555557,False
NZDUSD,2018-06-20 18:56:00+00:00,2018-07-26 00:02:00+00:00,-1,0.68629,0.68472,0.0020838798053101504,35.2125,False
USDJPY,2018-07-02 01:13:00+00:00,2018-08-08 07:25:00+00:00,1,110.998,110.857,-0.001333315315558914,37.25833333333333,False
USDCHF,2018-07-13 00:24:00+00:00,2018-07-30 14:26:00+00:00,1,1.00298,0.98929,-0.013748342522157952,17.584722222222222,False
GBPUSD,2018-07-17 17:42:00+00:00,2018-08-29 13:59:00+00:00,-1,1.30745,1.29452,0.009820981256764326,42.84513888888889,False
AUDUSD,2018-07-19 10:59:00+00:00,2018-09-26 18:02:00+00:00,-1,0.73376,0.72863,0.006882734558141919,69.29375,False
EURUSD,2018-08-03 07:59:00+00:00,2018-08-26 21:06:00+00:00,-1,1.15629,1.16205,-0.005033469980800111,23.54652777777778,False
NZDUSD,2018-08-08 21:01:00+00:00,2018-09-23 23:34:00+00:00,-1,0.67095,0.66809,0.004054376341521666,46.10625,False
USDCHF,2018-08-21 08:00:00+00:00,2018-09-27 13:49:00+00:00,-1,0.98702,0.97469,0.012391460733355699,37.24236111111111,False
USDCAD,2018-08-22 18:04:00+00:00,2018-09-04 11:40:00+00:00,-1,1.29907,1.31598,-0.0131099837568609,12.733333333333333,False
GBPUSD,2018-09-19 08:30:00+00:00,2018-10-03 00:00:00+00:00,1,1.31988,1.29788,-0.016735799382540772,13.645833333333334,False
USDCAD,2018-09-19 20:21:00+00:00,2018-10-10 20:56:00+00:00,-1,1.29046,1.30636,-0.012414755114693058,21.024305555555557,False
EURUSD,2018-09-20 11:34:00+00:00,2018-10-02 05:04:00+00:00,1,1.17403,1.15607,-0.01534844897194343,11.729166666666666,False
USDJPY,2018-09-21 00:00:00+00:00,2018-10-11 00:00:00+00:00,1,112.496,112.084,-0.003724460997604373,20.0,False
AUDUSD,2018-10-03 20:49:00+00:00,2018-11-01 07:03:00+00:00,-1,0.71031,0.71381,-0.005040336773339755,28.426388888888887,False
