instr,entry,exit,dir,entry_price,exit_price,ret,bars_held,forced
USDJPY,2021-09-08 05:53:00+00:00,2021-09-09 13:26:00+00:00,1,110.4,109.797,-0.005525187154392874,7.8875,False
USDCAD,2021-09-08 08:00:00+00:00,2021-09-14 12:51:00+00:00,1,1.26859,1.2606,-0.006392622078587484,37.2125,False
USDJPY,2021-09-09 17:08:00+00:00,2021-09-14 10:22:00+00:00,-1,109.646,110.096,-0.004168091752741937,28.308333333333334,False
GBPUSD,2021-09-09 17:11:00+00:00,2021-09-14 18:37:00+00:00,1,1.38625,1.38161,-0.003411972199279467,30.358333333333334,False
EURUSD,2021-09-13 04:45:00+00:00,2021-09-14 12:55:00+00:00,-1,1.18001,1.1842,-0.0036017559619653423,8.041666666666666,False
AUDUSD,2021-09-14 05:30:00+00:00,2021-09-22 18:04:00+00:00,-1,0.73411,0.72748,0.008922854768618722,51.141666666666666,False
USDJPY,2021-09-14 14:51:00+00:00,2021-09-19 22:13:00+00:00,-1,109.646,109.988,-0.003183072257564391,31.841666666666665,False
NZDUSD,2021-09-15 02:00:00+00:00,2021-09-15 22:43:00+00:00,-1,0.70792,0.71209,-0.006088860634315231,5.179166666666666,False
EURUSD,2021-09-16 08:20:00+00:00,2021-09-22 18:04:00+00:00,-1,1.17739,1.17444,0.0024546442889176287,38.43333333333333,False
USDCHF,2021-09-16 08:51:00+00:00,2021-09-21 12:00:00+00:00,1,0.92366,0.92383,7.578135995056634e-05,30.7875,False
NZDUSD,2021-09-16 13:12:00+00:00,2021-09-22 18:04:00+00:00,-1,0.70866,0.70411,0.006223627203319147,37.21666666666667,False
GBPUSD,2021-09-17 14:13:00+00:00,2021-09-23 11:30:00+00:00,-1,1.3763,1.37096,0.003814700037420374,35.32083333333333,False
USDCAD,2021-09-17 14:25:00+00:00,2021-09-22 16:00:00+00:00,1,1.27081,1.27328,0.001849126976008586,30.395833333333332,False
USDJPY,2021-09-21 13:18:00+00:00,2021-09-23 07:30:00+00:00,-1,109.239,109.979,-0.006838436222656553,10.55,False
EURUSD,2021-09-22 18:45:00+00:00,2021-09-23 14:03:00+00:00,-1,1.17052,1.17444,-0.0034002853505795626,4.825,False
NZDUSD,2021-09-22 18:50:00+00:00,2021-09-23 08:25:00+00:00,-1,0.69965,0.70381,-0.006146545069899199,3.3958333333333335,False
AUDUSD,2021-09-23 02:54:00+00:00,2021-09-23 08:26:00+00:00,-1,0.72232,0.72697,-0.006548706872681126,1.3833333333333333,False
USDJPY,2021-09-23 13:30:00+00:00,2021-10-01 08:14:00+00:00,1,110.113,111.153,0.009380973786853097,46.68333333333333,False
USDCAD,2021-09-27 01:23:00+00:00,2021-09-29 12:36:00+00:00,-1,1.26181,1.2708,-0.007220130770754688,14.804166666666667,False
EURUSD,2021-09-27 08:36:00+00:00,2021-10-11 08:00:00+00:00,-1,1.1687,1.1574,0.009617770628150066,83.85,False
NZDUSD,2021-09-28 06:57:00+00:00,2021-10-04 08:00:00+00:00,-1,0.69894,0.69469,0.005880922059896615,36.2625,False
GBPUSD,2021-09-28 10:31:00+00:00,2021-10-03 22:31:00+00:00,-1,1.36157,1.35701,0.0032830833073206533,33.0,False
AUDUSD,2021-09-29 11:30:00+00:00,2021-10-01 16:00:00+00:00,-1,0.72232,0.72697,-0.006548706872681126,13.125,False
USDCHF,2021-09-29 14:23:00+00:00,2021-10-03 21:12:00+00:00,1,0.93246,0.92911,-0.0036996922285015277,25.704166666666666,False
USDCAD,2021-10-04 09:03:00+00:00,2021-10-22 15:33:00+00:00,-1,1.26107,1.23756,0.018548623722254402,109.625,False
AUDUSD,2021-10-04 14:09:00+00:00,2021-10-22 15:38:00+00:00,1,0.73019,0.74624,0.021869821836955294,108.37083333333334,False
USDJPY,2021-10-08 07:33:00+00:00,2021-10-21 04:12:00+00:00,1,111.988,114.027,0.01814423416062816,77.1625,False
GBPUSD,2021-10-11 04:56:00+00:00,2021-10-12 01:31:00+00:00,1,1.36395,1.35816,-0.004310866242178357,5.145833333333333,False
EURUSD,2021-10-12 12:37:00+00:00,2021-10-13 14:58:00+00:00,-1,1.15378,1.15738,-0.0031722643553629437,6.5875,False
GBPUSD,2021-10-13 15:17:00+00:00,2021-10-22 15:57:00+00:00,1,1.36479,1.37426,0.006872625628739026,54.166666666666664,False
USDCHF,2021-10-13 17:28:00+00:00,2021-10-26 00:17:00+00:00,-1,0.92423,0.92031,0.004133393927589913,73.70416666666667,False
NZDUSD,2021-10-14 00:00:00+00:00,2021-10-22 13:19:00+00:00,1,0.6972,0.71379,0.023592008834454337,51.329166666666666,False
EURUSD,2021-10-18 13:42:00+00:00,2021-10-22 16:12:00+00:00,1,1.16119,1.16222,0.0008353283615509799,24.625,False
EURUSD,2021-10-25 03:53:00+00:00,2021-10-25 10:05:00+00:00,1,1.16647,1.16222,-0.003694813544791953,1.55,False
AUDUSD,2021-10-27 00:30:00+00:00,2021-11-01 04:25:00+00:00,1,0.75323,0.74995,-0.004460551993309192,30.979166666666668,False
USDCAD,2021-10-27 07:48:00+00:00,2021-10-27 14:02:00+00:00,1,1.23966,1.23339,-0.005154389700900097,1.5583333333333333,False
USDJPY,2021-10-27 13:38:00+00:00,2021-10-31 23:33:00+00:00,-1,113.44,114.183,-0.006611628532262669,26.479166666666668,False
USDCHF,2021-10-28 13:54:00+00:00,2021-11-05 09:54:00+00:00,-1,0.91497,0.91479,8.743933895856358e-05,47.0,False
EURUSD,2021-10-28 14:05:00+00:00,2021-10-29 14:50:00+00:00,1,1.16647,1.15901,-0.0064466352336045585,6.1875,False
NZDUSD,2021-10-28 14:27:00+00:00,2021-10-29 12:41:00+00:00,1,0.72071,0.7154,-0.0075612530869335615,5.558333333333334,False
GBPUSD,2021-10-29 14:45:00+00:00,2021-11-03 18:01:00+00:00,-1,1.37267,1.36847,0.0029942628175939068,30.816666666666666,False
EURUSD,2021-10-29 14:51:00+00:00,2021-11-03 18:00:00+00:00,-1,1.15882,1.16085,-0.001803605485031736,30.7875,False
AUDUSD,2021-11-02 08:16:00+00:00,2021-11-15 09:45:00+00:00,-1,0.74624,0.7362,0.013347627981774282,78.37083333333334,False
NZDUSD,2021-11-02 10:32:00+00:00,2021-11-08 14:18:00+00:00,-1,0.714,0.71749,-0.0050845320969843295,36.94166666666667,False
USDCAD,2021-11-02 10:36:00+00:00,2021-11-09 17:49:00+00:00,1,1.24161,1.24379,0.001659055948842969,43.80416666666667,False
EURUSD,2021-11-04 08:12:00+00:00,2021-11-09 04:15:00+00:00,-1,1.15496,1.15933,-0.003835730304001051,29.0125,False
GBPUSD,2021-11-04 12:00:00+00:00,2021-11-16 07:00:00+00:00,-1,1.3611,1.344,0.012497658066720117,70.75,False
USDJPY,2021-11-05 16:41:00+00:00,2021-11-10 15:37:00+00:00,-1,113.385,113.83,-0.003986541014186601,29.733333333333334,False
EURUSD,2021-11-10 13:30:00+00:00,2021-11-26 08:22:00+00:00,-1,1.15335,1.12643,0.02328928658134785,94.71666666666667,False
NZDUSD,2021-11-10 13:30:00+00:00,2021-11-30 15:28:00+00:00,-1,0.70818,0.68557,0.03173235796698252,120.49166666666666,False
USDCHF,2021-11-10 15:49:00+00:00,2021-11-19 12:10:00+00:00,1,0.91679,0.9255,0.00939095152916547,53.0875,False
USDCAD,2021-11-10 18:05:00+00:00,2021-11-16 04:00:00+00:00,1,1.2467,1.25018,0.0026949854021625086,32.479166666666664,False
USDJPY,2021-11-16 01:31:00+00:00,2021-11-19 09:31:00+00:00,1,114.255,114.017,-0.0021442606020558586,20.0,False
AUDUSD,2021-11-17 00:53:00+00:00,2021-12-01 04:00:00+00:00,-1,0.72823,0.71576,0.017014790095991446,84.77916666666667,False
USDCAD,2021-11-17 13:46:00+00:00,2021-12-01 15:03:00+00:00,1,1.25945,1.27251,0.010273836650761092,84.32083333333334,False
USDCHF,2021-11-22 17:56:00+00:00,2021-11-26 06:23:00+00:00,1,0.93195,0.93081,-0.0013304721030041877,21.1125,False
USDJPY,2021-11-22 18:44:00+00:00,2021-11-26 00:24:00+00:00,1,114.904,114.698,-0.0018536649043796594,19.416666666666668,False
GBPUSD,2021-11-23 10:59:00+00:00,2021-11-30 08:51:00+00:00,-1,1.33599,1.33489,0.0007560191474948111,41.46666666666667,False
USDJPY,2021-11-26 08:22:00+00:00,2021-12-03 14:08:00+00:00,-1,113.823,113.523,0.002574251336545954,43.44166666666667,False
USDCHF,2021-11-26 15:52:00+00:00,2021-12-06 07:51:00+00:00,-1,0.92211,0.92185,0.00017352449949032493,57.99583333333333,False
EURUSD,2021-11-30 10:45:00+00:00,2021-12-06 07:00:00+00:00,1,1.13705,1.12789,-0.008108488408906878,35.0625,False
GBPUSD,2021-11-30 15:52:00+00:00,2021-12-01 13:56:00+00:00,-1,1.32912,1.33412,-0.0038297312040329093,5.516666666666667,False
NZDUSD,2021-11-30 15:52:00+00:00,2021-12-01 02:22:00+00:00,-1,0.67919,0.68429,-0.0077158675933561415,2.625,False
USDCAD,2021-12-01 19:12:00+00:00,2021-12-06 20:00:00+00:00,1,1.28225,1.27703,-0.004164359632225945,30.2,False
AUDUSD,2021-12-02 12:40:00+00:00,2021-12-07 11:46:00+00:00,-1,0.70923,0.71051,-0.0019176807343589558,29.775,False
NZDUSD,2021-12-03 01:32:00+00:00,2021-12-08 04:00:00+00:00,-1,0.67859,0.67972,-0.001871720804103038,30.616666666666667,False
GBPUSD,2021-12-03 15:09:00+00:00,2021-12-10 16:46:00+00:00,-1,1.32334,1.32599,-0.002070588946531338,42.40416666666667,False
USDJPY,2021-12-03 18:27:00+00:00,2021-12-06 15:47:00+00:00,-1,112.788,113.38,-0.005311013481462469,17.333333333333332,False
USDCAD,2021-12-07 15:48:00+00:00,2021-12-10 14:48:00+00:00,-1,1.26414,1.27264,-0.006819188658945517,17.75,False
AUDUSD,2021-12-08 17:11:00+00:00,2021-12-13 10:34:00+00:00,1,0.71727,0.71282,-0.006315261184146381,28.345833333333335,False
EURUSD,2021-12-08 17:24:00+00:00,2021-12-13 09:20:00+00:00,1,1.13474,1.12676,-0.0070851361949999525,27.983333333333334,False
NZDUSD,2021-12-14 01:25:00+00:00,2021-12-16 07:44:00+00:00,-1,0.67421,0.67946,-0.007995371881211627,13.579166666666667,False
USDCAD,2021-12-14 15:37:00+00:00,2021-12-22 20:00:00+00:00,1,1.28431,1.28424,-0.00014793244937194583,49.09583333333333,False
USDJPY,2021-12-15 12:46:00+00:00,2021-12-17 03:57:00+00:00,1,113.88,113.526,-0.003169906088239305,9.795833333333333,False
USDCHF,2021-12-15 14:46:00+00:00,2021-12-16 19:39:00+00:00,1,0.92624,0.91942,-0.007470662535491002,7.220833333333333,False
GBPUSD,2021-12-15 19:00:00+00:00,2021-12-15 20:33:00+00:00,-1,1.31862,1.32683,-0.006294674174772157,0.3875,False
EURUSD,2021-12-15 19:00:00+00:00,2021-12-16 08:59:00+00:00,-1,1.12458,1.13187,-0.006535947712418272,3.495833333333333,False
AUDUSD,2021-12-16 00:43:00+00:00,2021-12-20 04:37:00+00:00,1,0.7178,0.71077,-0.009904714142427329,24.975,False
GBPUSD,2021-12-16 08:15:00+00:00,2021-12-20 07:00:00+00:00,1,1.32838,1.3215,-0.005246814837119307,23.6875,False
NZDUSD,2021-12-16 09:44:00+00:00,2021-12-17 20:59:00+00:00,1,0.68156,0.67314,-0.012558132711295134,8.8125,False
EURUSD,2021-12-16 13:52:00+00:00,2021-12-17 19:08:00+00:00,1,1.13494,1.12518,-0.008652211071658256,7.316666666666666,False
USDCHF,2021-12-17 00:00:00+00:00,2021-12-21 15:53:00+00:00,-1,0.91895,0.92512,-0.0068233757753836085,27.970833333333335,False
USDJPY,2021-12-17 12:23:00+00:00,2021-12-21 16:00:00+00:00,-1,113.374,114.081,-0.006297934647902346,24.904166666666665,False
EURUSD,2021-12-17 20:31:00+00:00,2021-12-22 14:27:00+00:00,-1,1.12458,1.13181,-0.006482593037214903,28.483333333333334,False
NZDUSD,2021-12-17 21:00:00+00:00,2021-12-22 09:45:00+00:00,-1,0.67313,0.67704,-0.006017294149110032,27.1875,False
AUDUSD,2021-12-20 05:52:00+00:00,2021-12-22 10:11:00+00:00,-1,0.70974,0.71585,-0.008721995209243383,13.079166666666667,False
GBPUSD,2021-12-20 09:26:00+00:00,2021-12-22 10:45:00+00:00,-1,1.31862,1.33088,-0.009366171814269424,12.329166666666667,False
USDJPY,2021-12-21 17:24:00+00:00,2022-01-07 14:30:00+00:00,1,114.174,115.672,0.013058614875960606,101.275,False
GBPUSD,2021-12-22 14:26:00+00:00,2022-01-03 15:28:00+00:00,1,1.33307,1.34382,0.007996309395663426,72.25833333333334,False
AUDUSD,2021-12-22 15:43:00+00:00,2021-12-29 01:35:00+00:00,1,0.72073,0.72152,0.0009850576466834404,38.46666666666667,False
EURUSD,2021-12-22 16:04:00+00:00,2021-12-28 14:41:00+00:00,1,1.13336,1.1307,-0.002399880005999555,35.65416666666667,False
NZDUSD,2021-12-22 17:16:00+00:00,2021-12-28 15:25:00+00:00,1,0.68175,0.67991,-0.002903992256020671,35.5375,False
USDCHF,2021-12-23 01:32:00+00:00,2021-12-29 09:04:00+00:00,-1,0.91895,0.91928,-0.00046795081075191034,37.88333333333333,False
USDCHF,2021-12-29 14:20:00+00:00,2022-01-03 14:51:00+00:00,-1,0.91612,0.91808,-0.0022487364502712134,30.129166666666666,False
EURUSD,2021-12-29 14:46:00+00:00,2022-01-03 14:57:00+00:00,1,1.13387,1.13008,-0.003395361142957798,30.045833333333334,False
AUDUSD,2021-12-29 15:08:00+00:00,2022-01-03 13:40:00+00:00,1,0.72518,0.72257,-0.003709219271393671,29.633333333333333,False
NZDUSD,2021-12-29 15:21:00+00:00,2022-01-03 14:00:00+00:00,1,0.68312,0.68018,-0.004508262708763255,29.6625,False
USDCAD,2021-12-29 23:57:00+00:00,2022-01-06 01:10:00+00:00,-1,1.2783,1.27721,0.0007588559268995943,42.30416666666667,False
EURUSD,2022-01-04 07:03:00+00:00,2022-01-07 15:10:00+00:00,-1,1.12915,1.13369,-0.004073969108686355,20.029166666666665,False
NZDUSD,2022-01-04 11:34:00+00:00,2022-01-11 18:30:00+00:00,-1,0.67757,0.67796,-0.0007822878228782738,43.733333333333334,False
AUDUSD,2022-01-04 12:40:00+00:00,2022-01-05 15:55:00+00:00,-1,0.71863,0.72701,-0.011773055567152527,6.8125,False
GBPUSD,2022-01-04 15:26:00+00:00,2022-01-17 16:00:00+00:00,1,1.35444,1.36483,0.00760436623513705,78.14166666666667,False
AUDUSD,2022-01-05 15:56:00+00:00,2022-01-06 04:05:00+00:00,1,0.72703,0.71863,-0.011663251131252883,3.0375,False
AUDUSD,2022-01-06 04:06:00+00:00,2022-01-11 16:32:00+00:00,-1,0.71855,0.7196,-0.0015726990577724393,33.108333333333334,False
USDCHF,2022-01-06 07:15:00+00:00,2022-01-12 14:45:00+00:00,1,0.91928,0.9184,-0.001065993712812574,37.875,False
USDCAD,2022-01-10 09:00:00+00:00,2022-01-18 17:46:00+00:00,-1,1.26287,1.25609,0.005273952534427278,50.19166666666667,False
EURUSD,2022-01-12 13:35:00+00:00,2022-01-17 16:00:00+00:00,1,1.13825,1.14038,0.0018185332255684639,30.604166666666668,False
USDJPY,2022-01-12 14:26:00+00:00,2022-01-18 02:47:00+00:00,-1,115.065,114.672,0.003354727689105354,33.0875,False
AUDUSD,2022-01-12 15:16:00+00:00,2022-01-17 01:01:00+00:00,1,0.72701,0.72043,-0.009160305343511643,26.4375,False
NZDUSD,2022-01-12 16:42:00+00:00,2022-01-17 16:00:00+00:00,1,0.68457,0.67946,-0.007668263612993775,29.825,False
USDCHF,2022-01-13 12:17:00+00:00,2022-01-18 03:33:00+00:00,-1,0.91168,0.91451,-0.003214023233109911,27.816666666666666,False
USDCAD,2022-01-19 09:44:00+00:00,2022-01-21 01:04:00+00:00,-1,1.24794,1.25278,-0.003974741161008954,9.833333333333334,False
EURUSD,2022-01-20 18:37:00+00:00,2022-02-01 04:49:00+00:00,-1,1.13185,1.12431,0.006608824724779694,68.55,False
NZDUSD,2022-01-20 23:30:00+00:00,2022-02-01 11:45:00+00:00,-1,0.67457,0.66148,0.019199406968124562,69.0625,False
USDJPY,2022-01-21 02:47:00+00:00,2022-01-26 08:03:00+00:00,-1,113.722,114.013,-0.0026205058983368233,31.316666666666666,False
GBPUSD,2022-01-21 08:17:00+00:00,2022-02-01 07:22:00+00:00,-1,1.35603,1.34573,0.007529581816907879,65.77083333333333,False
AUDUSD,2022-01-21 20:00:00+00:00,2022-02-01 07:50:00+00:00,-1,0.71759,0.70801,0.013239495505539465,62.958333333333336,False
USDCAD,2022-01-24 12:00:00+00:00,2022-02-01 05:00:00+00:00,1,1.26083,1.26965,0.006899888174226154,46.25,False
USDCHF,2022-01-25 08:35:00+00:00,2022-02-01 07:30:00+00:00,1,0.91719,0.92445,0.0078060267759800794,41.729166666666664,False
USDJPY,2022-01-27 09:04:00+00:00,2022-02-01 09:22:00+00:00,1,114.975,114.763,-0.0019047039229073137,30.075,False
GBPUSD,2022-02-03 12:00:00+00:00,2022-02-07 03:05:00+00:00,1,1.3584,1.35164,-0.005042530245980004,21.770833333333332,False
EURUSD,2022-02-03 13:45:00+00:00,2022-02-10 13:33:00+00:00,1,1.13418,1.13987,0.004963807407799337,41.95,False
USDCAD,2022-02-04 14:02:00+00:00,2022-02-07 19:31:00+00:00,1,1.27856,1.26655,-0.009486790445949356,19.370833333333334,False
USDJPY,2022-02-08 23:00:00+00:00,2022-02-11 18:49:00+00:00,1,115.651,115.31,-0.00300896203779355,16.954166666666666,False
AUDUSD,2022-02-09 00:05:00+00:00,2022-02-11 04:48:00+00:00,1,0.71483,0.71162,-0.004602235371466201,13.179166666666667,False
NZDUSD,2022-02-09 10:26:00+00:00,2022-02-11 04:52:00+00:00,1,0.66755,0.66316,-0.006785297025253989,10.608333333333333,False
USDCAD,2022-02-10 15:29:00+00:00,2022-02-10 20:00:00+00:00,-1,1.26613,1.27143,-0.004280963927744896,1.1291666666666667,False
GBPUSD,2022-02-10 15:31:00+00:00,2022-02-11 04:51:00+00:00,1,1.36091,1.35232,-0.006377874360283919,3.3333333333333335,False
EURUSD,2022-02-10 16:12:00+00:00,2022-02-11 00:20:00+00:00,1,1.14784,1.13987,-0.006995565699948636,2.033333333333333,False
USDCHF,2022-02-11 18:40:00+00:00,2022-02-15 01:22:00+00:00,1,0.92749,0.92353,-0.004377169717748042,19.675,False
USDCAD,2022-02-14 08:34:00+00:00,2022-02-16 08:23:00+00:00,1,1.27723,1.26856,-0.006881757470895478,11.954166666666667,False
GBPUSD,2022-02-14 08:37:00+00:00,2022-02-16 20:00:00+00:00,-1,1.3505,1.35997,-0.0070790955640876695,14.845833333333333,False
NZDUSD,2022-02-14 08:57:00+00:00,2022-02-16 18:24:00+00:00,-1,0.65933,0.6684,-0.013970209022237133,14.3625,False
USDCHF,2022-02-17 09:31:00+00:00,2022-02-22 15:22:00+00:00,-1,0.92091,0.92106,-0.000271485350650449,31.4625,False
GBPUSD,2022-02-17 11:14:00+00:00,2022-02-22 08:00:00+00:00,1,1.3615,1.3566,-0.0036649541513501527,29.191666666666666,False
USDJPY,2022-02-17 13:41:00+00:00,2022-02-22 13:45:00+00:00,-1,114.945,115.161,-0.0019401173640505231,30.016666666666666,False
NZDUSD,2022-02-18 08:03:00+00:00,2022-02-24 10:55:00+00:00,1,0.67209,0.66944,-0.00415079742918345,36.71666666666667,False
EURUSD,2022-02-22 03:37:00+00:00,2022-03-09 12:01:00+00:00,-1,1.12946,1.09756,0.02819121149606427,92.1,False
USDCAD,2022-02-22 18:55:00+00:00,2022-02-23 12:26:00+00:00,1,1.27734,1.27,-0.005839987474557495,4.379166666666666,False
AUDUSD,2022-02-23 02:01:00+00:00,2022-02-24 04:16:00+00:00,1,0.72365,0.71712,-0.009133745111857494,6.5625,False
GBPUSD,2022-02-24 03:32:00+00:00,2022-03-16 14:16:00+00:00,-1,1.3513,1.31083,0.02988333068147749,122.68333333333334,False
USDCAD,2022-02-24 03:39:00+00:00,2022-02-25 19:57:00+00:00,1,1.27734,1.27153,-0.004642242054172407,10.075,False
USDJPY,2022-02-24 04:08:00+00:00,2022-02-24 14:18:00+00:00,-1,114.608,115.099,-0.004345379108150244,2.5416666666666665,False
USDCHF,2022-02-24 15:52:00+00:00,2022-02-28 19:52:00+00:00,1,0.92658,0.91715,-0.010284579605667754,25.0,False
AUDUSD,2022-02-24 15:58:00+00:00,2022-02-28 16:00:00+00:00,-1,0.70965,0.72565,-0.0226603345499642,24.008333333333333,False
USDJPY,2022-02-25 17:44:00+00:00,2022-03-01 12:03:00+00:00,1,115.745,114.784,-0.008362959347205434,22.579166666666666,False
USDCAD,2022-02-28 15:28:00+00:00,2022-03-04 11:17:00+00:00,-1,1.26758,1.27425,-0.005356917445089682,22.954166666666666,False
AUDUSD,2022-02-28 16:01:00+00:00,2022-03-08 05:09:00+00:00,1,0.72578,0.72895,0.0042572538645944125,45.28333333333333,False
NZDUSD,2022-03-01 07:05:00+00:00,2022-03-08 21:59:00+00:00,1,0.67814,0.68002,0.002565577033662114,45.725,False
USDCHF,2022-03-01 09:21:00+00:00,2022-03-07 09:06:00+00:00,-1,0.91532,0.92302,-0.008522075453144883,35.9375,False
USDJPY,2022-03-02 16:22:00+00:00,2022-03-04 15:57:00+00:00,1,115.686,114.803,-0.0076930058475489504,11.895833333333334,False
USDCHF,2022-03-08 09:42:00+00:00,2022-03-17 15:55:00+00:00,1,0.92837,0.93569,0.0077766528079963315,55.55416666666667,False
USDJPY,2022-03-08 13:27:00+00:00,2022-03-30 03:11:00+00:00,1,115.762,121.597,0.05034315059322503,129.43333333333334,False
USDCAD,2022-03-08 16:15:00+00:00,2022-03-10 20:00:00+00:00,1,1.28766,1.27571,-0.009373155654956111,12.9375,False
AUDUSD,2022-03-14 04:37:00+00:00,2022-03-17 00:08:00+00:00,-1,0.72463,0.72965,-0.007038463130874156,16.879166666666666,False
NZDUSD,2022-03-14 19:36:00+00:00,2022-03-16 19:46:00+00:00,-1,0.67466,0.68389,-0.013889918320757777,12.041666666666666,False
USDCAD,2022-03-16 20:02:00+00:00,2022-04-01 06:50:00+00:00,-1,1.26886,1.25212,0.013098991172761901,92.7,False
EURUSD,2022-03-17 14:20:00+00:00,2022-03-21 20:00:00+00:00,1,1.10772,1.10139,-0.00576844955991862,25.416666666666668,False
NZDUSD,2022-03-17 16:59:00+00:00,2022-03-27 21:00:00+00:00,1,0.68959,0.69424,0.006539454223820185,61.00416666666667,False
AUDUSD,2022-03-18 14:47:00+00:00,2022-03-28 13:54:00+00:00,1,0.73988,0.74766,0.010406530435722594,59.77916666666667,False
GBPUSD,2022-03-21 15:16:00+00:00,2022-03-22 04:36:00+00:00,1,1.32031,1.31286,-0.005710585410742097,3.3333333333333335,False
GBPUSD,2022-03-22 10:32:00+00:00,2022-03-25 16:43:00+00:00,1,1.32031,1.3182,-0.0016662185548584896,19.545833333333334,False
USDCHF,2022-03-23 21:02:00+00:00,2022-03-28 05:54:00+00:00,-1,0.93003,0.93486,-0.005301189272887578,26.216666666666665,False
EURUSD,2022-03-28 02:22:00+00:00,2022-03-29 09:18:00+00:00,-1,1.09527,1.10275,-0.006884335853328842,7.733333333333333,False
GBPUSD,2022-03-29 05:19:00+00:00,2022-03-31 14:57:00+00:00,-1,1.30908,1.31589,-0.005271058451454796,14.408333333333333,False
EURUSD,2022-03-29 12:26:00+00:00,2022-04-01 16:00:00+00:00,1,1.11098,1.1044,-0.005976543865491735,18.891666666666666,False
AUDUSD,2022-03-30 04:15:00+00:00,2022-03-31 04:15:00+00:00,1,0.75267,0.74819,-0.006058110029094843,6.0,False
USDCHF,2022-03-30 08:49:00+00:00,2022-04-04 12:00:00+00:00,-1,0.92622,0.92785,-0.0018679076195513764,30.795833333333334,False
NZDUSD,2022-03-30 10:26:00+00:00,2022-04-01 16:14:00+00:00,1,0.69772,0.69093,-0.009931354705570383,13.45,False
GBPUSD,2022-04-01 13:52:00+00:00,2022-04-05 13:31:00+00:00,-1,1.30908,1.31497,-0.004568250657927478,23.9125,False
AUDUSD,2022-04-04 14:44:00+00:00,2022-04-07 02:39:00+00:00,1,0.75267,0.7485,-0.005646264829748504,14.979166666666666,False
NZDUSD,2022-04-05 05:36:00+00:00,2022-04-06 18:15:00+00:00,1,0.69808,0.6906,-0.010914559908329236,9.1625,False
USDCAD,2022-04-05 07:02:00+00:00,2022-04-06 18:08:00+00:00,-1,1.24654,1.25267,-0.005014119761247567,8.775,False
EURUSD,2022-04-05 14:14:00+00:00,2022-04-10 21:00:00+00:00,-1,1.09514,1.09202,0.002794239848051851,31.691666666666666,False
GBPUSD,2022-04-05 16:15:00+00:00,2022-04-13 14:50:00+00:00,-1,1.30908,1.30331,0.00433907420351626,47.645833333333336,False
USDJPY,2022-04-06 02:34:00+00:00,2022-04-25 13:54:00+00:00,1,124.049,127.714,0.029487515366477757,116.83333333333333,False
USDCAD,2022-04-06 18:22:00+00:00,2022-04-13 17:24:00+00:00,1,1.25505,1.25639,0.0009720263562555953,41.75833333333333,False
NZDUSD,2022-04-07 02:47:00+00:00,2022-04-13 02:00:00+00:00,-1,0.68934,0.68833,0.0012622049414596987,35.80416666666667,False
AUDUSD,2022-04-07 03:28:00+00:00,2022-04-12 14:21:00+00:00,-1,0.74819,0.74841,-0.000400989106462712,32.72083333333333,False
USDCHF,2022-04-08 12:28:00+00:00,2022-04-11 14:40:00+00:00,1,0.93545,0.93226,-0.0035168359166221075,18.55,False
EURUSD,2022-04-12 06:22:00+00:00,2022-04-14 04:47:00+00:00,-1,1.08634,1.09098,-0.004326573445885545,11.604166666666666,False
NZDUSD,2022-04-13 04:42:00+00:00,2022-04-20 08:08:00+00:00,-1,0.68172,0.67768,0.005721411281449445,42.858333333333334,False
AUDUSD,2022-04-13 11:55:00+00:00,2022-04-20 02:19:00+00:00,-1,0.74141,0.74072,0.0008228010305244189,39.6,False
GBPUSD,2022-04-14 01:56:00+00:00,2022-04-18 16:13:00+00:00,1,1.31342,1.30088,-0.009615787249755536,27.570833333333333,False
USDCHF,2022-04-14 11:46:00+00:00,2022-05-04 20:13:00+00:00,1,0.93596,0.97259,0.03902736081879454,122.1125,False
EURUSD,2022-04-14 13:18:00+00:00,2022-04-20 03:43:00+00:00,-1,1.0826,1.08209,0.0004156775081519546,33.604166666666664,False
GBPUSD,2022-04-19 02:25:00+00:00,2022-04-20 13:37:00+00:00,-1,1.29992,1.30649,-0.005123569573997585,8.8,False
USDCAD,2022-04-20 09:29:00+00:00,2022-04-22 06:46:00+00:00,-1,1.25519,1.26169,-0.005274354050974678,11.320833333333333,False
EURUSD,2022-04-21 07:23:00+00:00,2022-04-22 14:32:00+00:00,1,1.09098,1.07887,-0.011154801514193236,7.7875,False
NZDUSD,2022-04-22 00:00:00+00:00,2022-05-04 18:05:00+00:00,-1,0.67209,0.6475,0.03638284574863839,76.52083333333333,False
AUDUSD,2022-04-22 03:03:00+00:00,2022-05-04 16:00:00+00:00,-1,0.73478,0.71447,0.027533549282739284,75.2375,False
GBPUSD,2022-04-22 06:36:00+00:00,2022-05-02 00:03:00+00:00,-1,1.29992,1.25811,0.03209539378786403,58.3625,False
USDCAD,2022-04-22 08:46:00+00:00,2022-04-29 12:30:00+00:00,1,1.26567,1.27307,0.005751621593862888,42.93333333333333,False
EURUSD,2022-04-22 15:19:00+00:00,2022-05-03 12:30:00+00:00,-1,1.07724,1.05617,0.019504089267645096,65.29583333333333,False
USDJPY,2022-04-28 03:11:00+00:00,2022-05-03 12:21:00+00:00,1,129.328,129.759,0.0032783969875860297,32.291666666666664,False
