instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry
GBPUSD,2024-11-14 00:00:00+00:00,2025-02-14 00:00:00+00:00,-1,1.266645,0.006536953921580293,79,2.184663262196117,0.005116566923085629
NZDUSD,2024-11-14 00:00:00+00:00,2025-02-14 00:00:00+00:00,-1,0.58482,0.02075852399028777,79,1.792813071991581,0.006031928313012017
USDCHF,2024-11-22 00:00:00+00:00,2025-02-20 00:00:00+00:00,1,0.89368,0.004957031599677588,77,2.0622820631746492,0.005117658949804802
USDJPY,2024-12-19 00:00:00+00:00,2025-02-06 00:00:00+00:00,1,157.6505,-0.04115432554923701,42,2.5878670175394474,0.006637907612654755
USDJPY,2025-02-20 00:00:00+00:00,2025-07-11 00:00:00+00:00,-1,149.4745,0.013995698262914375,121,2.4099369070019443,0.006005636911680019
EURUSD,2025-03-05 00:00:00+00:00,2025-10-09 00:00:00+00:00,1,1.07944,0.07137960423923524,187,3.8575138642147553,0.006089424239792775
GBPUSD,2025-03-07 00:00:00+00:00,2025-07-28 00:00:00+00:00,1,1.291715,0.03418710783725496,122,2.2957586213590075,0.0043100692529798425
USDCHF,2025-03-09 00:00:00+00:00,2025-11-03 00:00:00+00:00,-1,0.87725,0.07871188372755786,205,2.912629687824245,0.004102009013035867
USDCAD,2025-04-03 00:00:00+00:00,2025-07-29 00:00:00+00:00,-1,1.40822,0.021836076749371634,100,2.6831754871917908,0.0038347551650842445
AUDUSD,2025-04-04 00:00:00+00:00,2025-04-21 00:00:00+00:00,-1,0.60368,-0.06370924993373989,14,4.518029300250516,0.011508960011957788
NZDUSD,2025-04-06 00:00:00+00:00,2025-04-11 00:00:00+00:00,-1,0.5539,-0.05139916952518524,5,2.8292797741806512,0.009672155715182635
NZDUSD,2025-04-11 00:00:00+00:00,2025-07-30 00:00:00+00:00,1,0.58237,0.01414908048148068,94,1.6898084108210103,0.01187059295054435
AUDUSD,2025-04-21 00:00:00+00:00,2025-07-31 00:00:00+00:00,1,0.64214,0.0008565110412058846,87,1.4089145308567068,0.013995909625643208
USDJPY,2025-07-30 00:00:00+00:00,2026-01-26 00:00:00+00:00,1,149.2285,0.034544339720629764,154,1.9490605465951294,0.004428595853527398
NZDUSD,2025-08-20 00:00:00+00:00,2025-12-10 00:00:00+00:00,-1,0.5826399999999999,0.001750652203762274,96,2.4628489630605785,0.0047535565682985306
AUDUSD,2025-09-10 00:00:00+00:00,2025-11-20 00:00:00+00:00,1,0.6618999999999999,-0.02578939416830319,61,2.305184434663633,0.004026207306705207
USDCAD,2025-09-25 00:00:00+00:00,2025-12-05 00:00:00+00:00,1,1.3941500000000002,-0.009403579241832046,61,2.844960173419089,0.00229379612917064
GBPUSD,2025-10-29 00:00:00+00:00,2025-12-16 00:00:00+00:00,-1,1.319405,-0.017553366858546107,41,2.4950056186657976,0.0032751900028852115
USDCAD,2025-12-23 00:00:00+00:00,2026-03-24 00:00:00+00:00,-1,1.36847,-0.0053782691619107545,78,2.1296170366917773,0.0029436206562263667
AUDUSD,2025-12-23 00:00:00+00:00,2026-03-26 00:00:00+00:00,1,0.6702100000000001,0.027364557377538318,80,2.1423422028666677,0.0032924607548817913
NZDUSD,2026-01-22 00:00:00+00:00,2026-03-26 00:00:00+00:00,1,0.59161,-0.026571558966210888,54,3.5438440757854406,0.0047456802358095415
EURUSD,2026-01-23 00:00:00+00:00,2026-03-08 00:00:00+00:00,1,1.18283,-0.02572643575154498,37,2.1425698012125234,0.0034478135132743025
GBPUSD,2026-01-23 00:00:00+00:00,2026-03-03 00:00:00+00:00,1,1.363525,-0.020879705175922657,33,2.593327747979748,0.0038250679153258665
USDCHF,2026-01-23 00:00:00+00:00,2026-03-26 00:00:00+00:00,-1,0.77967,-0.019379994100068087,53,2.792645415660844,0.005292401396606176
USDJPY,2026-03-12 00:00:00+00:00,2026-05-03 00:00:00+00:00,1,159.2435,-0.014750994546088398,44,1.6230759325724655,0.0038850714218718213
EURUSD,2026-03-13 00:00:00+00:00,2026-06-05 00:00:00+00:00,-1,1.14158,-0.00906638168152904,72,2.6322414094609785,0.0043681354854328246
GBPUSD,2026-03-30 00:00:00+00:00,2026-04-30 00:00:00+00:00,-1,1.3171249999999999,-0.032715194078011045,27,2.0120893138754115,0.005819760522665581
NZDUSD,2026-03-30 00:00:00+00:00,2026-05-06 00:00:00+00:00,-1,0.57153,-0.04167760222560506,32,2.1366617702349036,0.0072716149062605215
USDCAD,2026-04-03 00:00:00+00:00,2026-06-05 00:00:00+00:00,1,1.3942900000000003,-0.0006239734918848587,54,2.331324011002283,0.002142730073864442
AUDUSD,2026-04-15 00:00:00+00:00,2026-06-05 00:00:00+00:00,1,0.7175400000000001,-0.018117456866516207,44,1.79763660018271,0.007575579481807706
USDJPY,2026-06-05 00:00:00+00:00,2026-06-05 00:00:00+00:00,1,160.28349999999998,-2.1836308790261304e-05,0,1.4744829650639946,0.001306414290894969
